id,first,last,num,total_cnt,promotion_cnt,coupon_cnt
"274652","2017-04-29","2017-06-06","4","4",NULL,NULL
"274678","2017-04-26","2017-06-02","8","8","5",NULL
"274744","2017-04-26","2017-05-27","2","2",NULL,NULL
"274754","2017-05-25","2017-06-03","3","3",NULL,"2"
"274755","2017-05-05","2017-05-31","2","2",NULL,NULL
"274760","2017-04-29","2017-05-23","2","2",NULL,"1"
"274883","2017-05-06","2017-05-29","2","2",NULL,"1"
"274896","2017-04-29","2017-05-23","9","9","1",NULL
"274945","2017-06-03","2017-06-03","1","1",NULL,"1"
"275120","2017-04-26","2017-06-03","5","5",NULL,NULL
"275152","2017-04-26","2017-06-06","14","14","4","8"
"275176","2017-05-03","2017-06-06","8","8","1","1"
"275215","2017-04-27","2017-06-07","8","8","3","1"
"275254","2017-05-04","2017-06-01","10","10",NULL,NULL
"275272","2017-05-18","2017-05-25","2","2",NULL,NULL
"275351","2017-04-27","2017-05-24","10","11",NULL,"6"
"275410","2017-04-26","2017-05-26","9","9","2","2"
"275448","2017-05-27","2017-05-27","1","1","1",NULL
"275509","2017-05-15","2017-05-28","4","4",NULL,"2"
"275658","2017-04-27","2017-05-24","4","4","1",NULL
"275712","2017-05-25","2017-06-03","4","4","2",NULL
"275754","2017-04-26","2017-05-31","7","7",NULL,NULL
"275793","2017-05-03","2017-06-06","2","2",NULL,NULL
"275838","2017-04-30","2017-05-25","3","3","2","1"
"275872","2017-06-07","2017-06-07","1","1","1",NULL
"275915","2017-04-26","2017-05-24","7","7",NULL,NULL
"275956","2017-05-11","2017-05-26","3","3",NULL,"1"
"276145","2017-05-19","2017-05-27","8","8","1","3"
"276229","2017-05-23","2017-06-06","2","2",NULL,NULL
"276303","2017-05-01","2017-06-07","5","5","1",NULL
"276327","2017-04-26","2017-06-06","4","4",NULL,NULL
"276335","2017-05-10","2017-06-08","2","2",NULL,NULL
"276486","2017-04-26","2017-05-30","4","4","1",NULL
"276505","2017-04-26","2017-06-05","3","3",NULL,NULL
"276556","2017-04-26","2017-05-25","4","4","1","1"
"276570","2017-05-12","2017-05-28","2","2","1","1"
"276612","2017-05-09","2017-05-26","3","3",NULL,NULL
"276634","2017-04-27","2017-06-04","2","2",NULL,NULL
"276720","2017-06-03","2017-06-03","1","1",NULL,NULL
"276724","2017-04-27","2017-05-24","22","24","1","7"
"276787","2017-04-27","2017-06-02","5","5","2","1"
"276852","2017-04-27","2017-06-01","14","14","4","7"
"276896","2017-05-30","2017-06-08","2","2",NULL,NULL
"276921","2017-04-27","2017-05-31","3","3",NULL,"2"
"276924","2017-05-12","2017-05-28","11","11","6","1"
"276975","2017-05-17","2017-05-23","2","2",NULL,NULL
"277093","2017-05-16","2017-05-26","2","2","1","1"
"277169","2017-04-27","2017-05-24","3","3",NULL,NULL
"277199","2017-04-29","2017-06-04","10","10","1","1"
"277330","2017-04-27","2017-05-23","2","2",NULL,NULL
"277331","2017-04-28","2017-06-05","6","6",NULL,"1"
"277370","2017-04-27","2017-06-05","11","11","3","4"
"277406","2017-05-24","2017-05-27","2","2",NULL,"2"
"277502","2017-05-16","2017-05-27","4","4","2",NULL
"277532","2017-05-23","2017-05-28","3","3",NULL,"3"
"277545","2017-05-19","2017-05-27","2","2",NULL,"1"
"277546","2017-05-15","2017-05-26","2","2",NULL,"1"
"277597","2017-05-14","2017-05-31","3","3","1","1"
"277687","2017-04-27","2017-06-06","13","13","1","8"
"277713","2017-04-27","2017-05-26","6","6",NULL,"3"
"277745","2017-05-27","2017-05-27","1","1","1",NULL
"277754","2017-04-27","2017-06-04","7","7",NULL,"4"
"277785","2017-04-28","2017-06-04","7","7","1",NULL
"277852","2017-05-25","2017-05-25","1","1","1",NULL
"277961","2017-04-27","2017-06-03","4","4","1",NULL
"277985","2017-05-08","2017-05-28","12","12","3","6"
"278041","2017-05-25","2017-05-25","1","1","1",NULL
"278059","2017-05-23","2017-05-23","1","1",NULL,NULL
"278142","2017-05-25","2017-05-25","1","1",NULL,NULL
"278168","2017-05-14","2017-06-01","2","2",NULL,"1"
"278266","2017-06-03","2017-06-03","1","1",NULL,NULL
"278374","2017-04-28","2017-05-28","3","3","1",NULL
"278403","2017-05-27","2017-05-27","1","1","1",NULL
"278415","2017-05-04","2017-05-31","6","6",NULL,"2"
"278472","2017-06-08","2017-06-08","1","1",NULL,NULL
"278492","2017-05-21","2017-06-01","3","3",NULL,"1"
"278554","2017-05-06","2017-06-08","4","4",NULL,NULL
"278643","2017-05-22","2017-05-23","2","2",NULL,NULL
"278683","2017-05-06","2017-05-23","2","2","1",NULL
"278776","2017-05-01","2017-06-07","9","9",NULL,NULL
"278820","2017-04-27","2017-06-07","9","9","1","3"
"278875","2017-04-27","2017-06-06","7","7",NULL,"4"
"278905","2017-05-02","2017-06-08","5","5","1",NULL
"278922","2017-05-27","2017-05-27","2","2",NULL,"2"
"278928","2017-05-03","2017-05-28","3","3","1",NULL
"278937","2017-05-27","2017-05-27","2","2",NULL,"2"
"278969","2017-05-23","2017-05-23","2","2",NULL,"1"
"278970","2017-05-04","2017-05-28","3","3","1",NULL
"279018","2017-05-04","2017-06-08","4","4","1",NULL
"279075","2017-06-04","2017-06-08","2","2",NULL,"2"
"279191","2017-05-23","2017-05-23","1","1",NULL,NULL
"279204","2017-06-02","2017-06-02","1","1",NULL,NULL
"279286","2017-06-02","2017-06-02","2","2",NULL,NULL
"279293","2017-04-28","2017-05-31","10","10",NULL,"1"
"279301","2017-06-03","2017-06-03","1","1",NULL,NULL
"279304","2017-04-27","2017-05-31","14","14","3","2"
"279353","2017-04-29","2017-06-02","6","6","1",NULL
"279366","2017-05-27","2017-05-27","1","1","1",NULL
"279377","2017-05-04","2017-05-28","2","2","1","1"
"279396","2017-05-12","2017-05-27","4","4",NULL,"1"
"279470","2017-06-07","2017-06-07","1","1",NULL,"1"
"279498","2017-04-28","2017-05-31","7","7","1","4"
"279502","2017-04-28","2017-06-04","13","13",NULL,"7"
"279506","2017-05-27","2017-05-27","1","1","1",NULL
"279507","2017-05-04","2017-06-02","6","6","1","1"
"279517","2017-05-15","2017-05-27","4","4","2","1"
"279628","2017-04-28","2017-06-08","2","2",NULL,NULL
"279643","2017-04-28","2017-05-25","6","6",NULL,"2"
"279660","2017-04-30","2017-06-04","3","4","1","2"
"279674","2017-05-27","2017-05-27","1","1","1",NULL
"279803","2017-05-01","2017-05-27","5","5","1","2"
"279860","2017-05-15","2017-05-25","2","2","1",NULL
"279867","2017-05-31","2017-06-01","2","2","1",NULL
"279949","2017-04-29","2017-05-29","3","3",NULL,"1"
"279980","2017-05-29","2017-05-29","1","1","1",NULL
"279987","2017-06-06","2017-06-06","1","1",NULL,NULL
"279990","2017-05-03","2017-06-01","2","2","1",NULL
"280042","2017-04-29","2017-06-03","4","4","1",NULL
"280069","2017-05-25","2017-05-25","1","1","1",NULL
"280115","2017-04-29","2017-05-25","5","5","3","2"
"280166","2017-04-28","2017-05-27","4","4","1",NULL
"280221","2017-04-28","2017-06-07","10","10","2","2"
"280245","2017-05-27","2017-05-27","1","1",NULL,NULL
"280257","2017-04-28","2017-05-25","9","10","1",NULL
"280358","2017-05-07","2017-05-25","2","2","1",NULL
"280371","2017-04-28","2017-05-28","4","4","1","2"
"280375","2017-04-28","2017-06-04","4","4",NULL,NULL
"280456","2017-06-07","2017-06-07","1","1",NULL,"1"
"280493","2017-05-24","2017-05-24","1","1",NULL,NULL
"280510","2017-05-27","2017-05-27","1","1",NULL,"1"
"280652","2017-04-29","2017-05-31","4","4",NULL,NULL
"280657","2017-04-28","2017-05-28","5","5","1","3"
"280695","2017-05-02","2017-05-27","4","4","3",NULL
"280790","2017-05-26","2017-05-27","2","2","2",NULL
"280844","2017-05-04","2017-06-06","2","2","1",NULL
"280877","2017-05-02","2017-05-25","6","6",NULL,NULL
"280920","2017-04-28","2017-05-27","6","6","1",NULL
"280994","2017-05-04","2017-05-26","4","4","1",NULL
"281011","2017-05-10","2017-05-26","3","3","1","1"
"281120","2017-04-29","2017-05-25","2","2",NULL,NULL
"281122","2017-04-28","2017-06-03","12","12",NULL,NULL
"281260","2017-04-29","2017-06-07","2","2","1","1"
"281349","2017-05-04","2017-06-05","14","15","1","1"
"281357","2017-05-23","2017-05-23","1","1",NULL,NULL
"281390","2017-05-02","2017-06-02","12","12","1",NULL
"281426","2017-05-03","2017-06-07","3","3",NULL,NULL
"281437","2017-06-05","2017-06-05","1","1",NULL,NULL
"281450","2017-04-28","2017-06-07","4","4",NULL,NULL
"281455","2017-05-29","2017-05-29","1","1",NULL,NULL
"281465","2017-04-29","2017-05-24","2","2","1",NULL
"281470","2017-05-01","2017-05-23","5","5",NULL,NULL
"281715","2017-04-28","2017-05-28","4","4","1","1"
"281759","2017-04-28","2017-06-08","9","9",NULL,NULL
"281800","2017-04-29","2017-05-27","6","6","1","1"
"281920","2017-05-23","2017-05-23","1","1",NULL,NULL
"281921","2017-05-31","2017-05-31","1","1",NULL,NULL
"281922","2017-05-02","2017-06-07","4","4",NULL,NULL
"281957","2017-04-29","2017-05-27","9","9","2",NULL
"282021","2017-05-28","2017-06-06","8","8","1","2"
"282114","2017-06-04","2017-06-04","1","1",NULL,"1"
"282132","2017-04-30","2017-06-08","5","5",NULL,"1"
"282218","2017-05-08","2017-06-08","4","4","1","1"
"282248","2017-04-29","2017-05-28","3","3","3",NULL
"282264","2017-05-06","2017-05-27","3","3","1","2"
"282313","2017-05-27","2017-05-27","1","1",NULL,NULL
"282376","2017-05-31","2017-05-31","1","1",NULL,NULL
"282422","2017-05-27","2017-05-27","1","1","1",NULL
"282454","2017-05-25","2017-05-25","1","1",NULL,"1"
"282500","2017-04-30","2017-06-05","5","5",NULL,"3"
"282508","2017-05-20","2017-06-05","7","7","1","2"
"282552","2017-04-29","2017-05-23","5","5","3",NULL
"282595","2017-05-29","2017-05-29","1","1","1",NULL
"282610","2017-04-29","2017-05-29","2","2",NULL,NULL
"282613","2017-04-29","2017-06-08","4","4","2",NULL
"282729","2017-04-29","2017-06-05","4","4",NULL,NULL
"282798","2017-05-09","2017-06-03","3","3","1",NULL
"282800","2017-06-05","2017-06-05","1","1",NULL,"1"
"282803","2017-05-24","2017-05-24","1","1",NULL,"1"
"282886","2017-04-30","2017-05-27","5","6","1",NULL
"283038","2017-06-08","2017-06-08","1","1",NULL,NULL
"283041","2017-05-05","2017-05-26","2","2",NULL,NULL
"283105","2017-05-07","2017-06-04","7","7",NULL,"1"
"283115","2017-05-24","2017-05-27","2","2",NULL,NULL
"283156","2017-05-13","2017-05-26","2","2","1",NULL
"283159","2017-06-05","2017-06-05","1","1",NULL,NULL
"283248","2017-05-10","2017-05-31","4","4",NULL,"2"
"283254","2017-04-29","2017-06-05","6","6","2",NULL
"283326","2017-04-30","2017-05-28","8","8",NULL,"6"
"283393","2017-05-08","2017-05-27","2","2",NULL,NULL
"283404","2017-06-02","2017-06-02","1","1",NULL,NULL
"283468","2017-04-30","2017-06-05","2","2",NULL,NULL
"283469","2017-05-22","2017-06-02","2","2",NULL,NULL
"283512","2017-04-29","2017-06-03","2","2",NULL,NULL
"283551","2017-05-16","2017-05-23","2","2",NULL,"1"
"283559","2017-05-05","2017-05-27","4","4","1",NULL
"283582","2017-05-25","2017-06-03","2","2",NULL,NULL
"283605","2017-05-24","2017-05-27","3","3","1","1"
"283611","2017-04-29","2017-05-24","5","5",NULL,NULL
"283696","2017-05-07","2017-05-24","7","7","1","4"
"283882","2017-05-03","2017-06-01","4","4",NULL,NULL
"283893","2017-05-10","2017-06-06","3","3",NULL,"1"
"283930","2017-05-01","2017-06-02","4","4","2","1"
"283948","2017-05-31","2017-05-31","1","1",NULL,NULL
"284012","2017-06-01","2017-06-01","1","1",NULL,"1"
"284026","2017-04-30","2017-06-02","6","6","1",NULL
"284066","2017-05-28","2017-05-28","1","1","1",NULL
"284116","2017-04-30","2017-06-04","4","4","1","1"
"284132","2017-04-30","2017-05-28","12","12",NULL,NULL
"284134","2017-06-01","2017-06-04","2","2",NULL,"1"
"284139","2017-05-11","2017-05-25","2","2",NULL,"1"
"284181","2017-05-27","2017-05-27","1","1",NULL,"1"
"284253","2017-06-01","2017-06-01","1","1","1",NULL
"284308","2017-06-03","2017-06-03","2","2",NULL,NULL
"284320","2017-04-30","2017-06-05","4","4","1",NULL
"284433","2017-04-30","2017-05-28","6","6","1",NULL
"284491","2017-04-30","2017-05-27","10","10","3","7"
"284523","2017-06-08","2017-06-08","1","1",NULL,NULL
"284532","2017-06-02","2017-06-02","1","1",NULL,NULL
"284559","2017-04-30","2017-06-07","6","6","1","1"
"284577","2017-05-06","2017-06-01","4","4","1","3"
"284594","2017-06-08","2017-06-08","1","1",NULL,NULL
"284595","2017-05-27","2017-05-28","2","2","2",NULL
"284721","2017-05-03","2017-05-27","4","4","1",NULL
"284761","2017-04-30","2017-06-03","17","17","2","2"
"284866","2017-05-01","2017-06-07","7","7",NULL,NULL
"284909","2017-06-08","2017-06-08","1","1",NULL,NULL
"284920","2017-06-05","2017-06-05","1","1",NULL,NULL
"284956","2017-05-25","2017-05-25","1","1","1",NULL
"284992","2017-04-30","2017-05-26","5","5",NULL,NULL
"285015","2017-05-01","2017-05-25","5","5","1","3"
"285067","2017-05-07","2017-05-26","7","7","2","1"
"285138","2017-05-27","2017-05-27","2","2","1",NULL
"285190","2017-05-04","2017-06-08","4","4",NULL,NULL
"285205","2017-05-07","2017-06-07","3","3",NULL,"1"
"285217","2017-05-24","2017-05-24","1","1",NULL,"1"
"285230","2017-05-01","2017-06-03","6","6",NULL,NULL
"285288","2017-06-04","2017-06-04","1","1",NULL,NULL
"285330","2017-05-01","2017-06-01","7","7","1","4"
"285353","2017-05-05","2017-05-28","9","9","2","4"
"285356","2017-05-07","2017-05-27","2","2","1",NULL
"285418","2017-05-04","2017-05-23","3","3","1",NULL
"285436","2017-05-01","2017-05-28","9","9","2","5"
"285459","2017-05-09","2017-05-27","2","2",NULL,NULL
"285461","2017-05-02","2017-06-05","11","11","3","2"
"285479","2017-05-01","2017-05-25","3","3",NULL,NULL
"285542","2017-05-01","2017-06-01","21","21","5","16"
"285558","2017-05-12","2017-06-05","2","2","1",NULL
"285576","2017-05-04","2017-06-08","7","7",NULL,"1"
"285614","2017-05-07","2017-06-01","3","4",NULL,"1"
"285645","2017-05-12","2017-06-03","3","3","1","2"
"285649","2017-05-05","2017-05-29","13","13","1",NULL
"285682","2017-05-26","2017-05-27","2","2","1",NULL
"285718","2017-05-02","2017-05-27","10","10","2","3"
"285754","2017-05-05","2017-05-27","4","4",NULL,NULL
"285796","2017-05-01","2017-05-27","5","7","1",NULL
"285803","2017-05-01","2017-05-25","5","5","1","3"
"285852","2017-05-01","2017-06-01","3","3",NULL,NULL
"285922","2017-05-04","2017-05-27","5","5","1","1"
"285944","2017-05-01","2017-05-26","5","5",NULL,NULL
"285952","2017-05-05","2017-06-04","5","5",NULL,NULL
"285959","2017-06-03","2017-06-03","1","1",NULL,NULL
"286015","2017-05-01","2017-06-04","4","4",NULL,NULL
"286045","2017-05-03","2017-05-26","2","2","1",NULL
"286144","2017-06-03","2017-06-03","1","1",NULL,NULL
"286152","2017-05-23","2017-05-23","1","1",NULL,NULL
"286257","2017-05-02","2017-05-26","12","12","3","5"
"286264","2017-05-13","2017-05-30","2","2",NULL,"1"
"286287","2017-05-26","2017-05-26","1","1",NULL,NULL
"286300","2017-06-06","2017-06-06","1","1",NULL,NULL
"286306","2017-05-01","2017-05-31","4","4",NULL,NULL
"286329","2017-05-01","2017-05-27","12","12",NULL,"2"
"286354","2017-05-26","2017-06-07","5","5","1","1"
"286368","2017-05-25","2017-05-25","1","1",NULL,"1"
"286386","2017-05-01","2017-06-07","2","2","1",NULL
"286434","2017-05-01","2017-05-26","4","4","1",NULL
"286454","2017-05-01","2017-06-02","3","5",NULL,NULL
"286474","2017-05-01","2017-06-08","9","9","1","3"
"286507","2017-05-01","2017-06-07","9","9",NULL,NULL
"286622","2017-05-02","2017-06-02","4","4",NULL,NULL
"286664","2017-05-15","2017-05-27","2","2","1",NULL
"286802","2017-05-27","2017-05-27","1","1",NULL,"1"
"286918","2017-05-18","2017-05-26","3","3",NULL,NULL
