
id,day,time
"177746","1","2017-04-23 18"
"177746","1","2017-04-23 18"
"177746","1","2017-05-07 20"
"177746","7","2017-05-13 10"
"177783","1","2017-04-30 22"
"177783","1","2017-04-30 22"
"177783","1","2017-04-30 22"
"177814","1","2017-03-26 14"
"177814","1","2017-03-26 14"
"177814","1","2017-03-26 14"
"177814","7","2017-04-01 14"
"177816","1","2017-03-26 20"
"177828","7","2017-04-01 14"
"177828","7","2017-04-01 15"
"177828","7","2017-04-01 15"
"177828","7","2017-04-01 15"
"177828","7","2017-04-01 15"
"177828","1","2017-05-21 19"
"177828","1","2017-05-21 19"
"177832","7","2017-05-27 10"
"177832","7","2017-05-27 10"
"177833","1","2017-05-21 09"
"177836","1","2017-04-16 12"
"177836","1","2017-04-16 12"
"177836","1","2017-04-23 12"
"177845","1","2017-04-16 22"
"177846","7","2017-04-08 20"
"177862","1","2017-04-23 10"
"177862","1","2017-05-07 11"
"177862","1","2017-05-07 11"
"177862","1","2017-05-07 17"
"177862","1","2017-05-07 17"
"177865","7","2017-04-08 12"
"177876","7","2017-05-27 10"
"177876","7","2017-05-27 10"
"177876","7","2017-05-27 10"
"177876","7","2017-05-27 10"
"177896","1","2017-05-14 08"
"177897","7","2017-03-25 10"
"177954","7","2017-04-01 09"
"177954","7","2017-04-08 19"
"177954","1","2017-05-14 10"
"177971","1","2017-05-07 09"
"177971","1","2017-05-07 21"
"177994","1","2017-04-09 21"
"177996","1","2017-05-21 10"
"177996","1","2017-05-21 10"
"177996","1","2017-05-21 10"
"177997","7","2017-03-25 16"
"177999","1","2017-03-26 20"
"178001","1","2017-05-07 08"
"178001","7","2017-05-13 10"
"178001","1","2017-05-14 10"
"178001","1","2017-05-21 19"
"178001","1","2017-05-21 21"
"178007","1","2017-03-26 10"
"178007","1","2017-03-26 20"
"178007","1","2017-03-26 20"
"178024","7","2017-04-08 21"
"178024","1","2017-05-21 19"
"178070","7","2017-04-01 21"
"178070","1","2017-05-21 15"
"178072","1","2017-03-26 23"
"178086","7","2017-03-25 03"
"178086","7","2017-04-01 15"
"178110","7","2017-04-01 15"
"178111","1","2017-05-07 13"
"178113","7","2017-04-01 09"
"178113","7","2017-04-01 14"
"178113","7","2017-04-01 14"
"178116","7","2017-03-25 16"
"178116","7","2017-03-25 16"
"178117","7","2017-04-22 18"
"178122","1","2017-04-09 19"
"178122","1","2017-04-09 19"
"178122","1","2017-04-16 22"
"178124","7","2017-04-01 16"
"178136","7","2017-04-01 17"
"178149","7","2017-04-08 15"
"178156","7","2017-03-25 22"
"178156","1","2017-05-14 13"
"178164","1","2017-04-09 09"
"178164","1","2017-05-07 19"
"178164","7","2017-05-13 16"
"178164","7","2017-05-13 16"
"178169","1","2017-04-02 15"
"178169","7","2017-05-13 15"
"178177","1","2017-04-16 21"
"178177","7","2017-05-06 12"
"178177","7","2017-05-06 23"
"178187","1","2017-04-09 08"
"178196","1","2017-04-16 10"
"178196","1","2017-04-16 10"
"178196","1","2017-04-16 10"
"178196","7","2017-04-29 07"
"178196","1","2017-05-14 17"
"178211","1","2017-03-26 16"
"178211","7","2017-04-08 20"
"178211","7","2017-05-13 19"
"178211","7","2017-05-13 19"
"178213","7","2017-03-25 13"
"178213","1","2017-03-26 09"
"178213","1","2017-03-26 09"
"178213","1","2017-05-21 21"
"178226","1","2017-04-23 16"
"178226","1","2017-04-30 20"
"178226","1","2017-05-07 16"
"178226","1","2017-05-07 20"
"178226","7","2017-05-13 10"
"178274","1","2017-05-07 12"
"178303","7","2017-04-15 19"
"178303","7","2017-04-15 19"
"178322","7","2017-04-08 20"
"178322","7","2017-04-15 15"
"178322","7","2017-04-22 22"
"178322","7","2017-05-13 10"
"178322","1","2017-05-21 09"
"178330","1","2017-04-09 21"
"178334","7","2017-03-25 12"
"178334","1","2017-04-02 16"
"178336","7","2017-04-15 09"
"178347","1","2017-05-07 21"
"178347","7","2017-05-13 10"
"178354","7","2017-05-13 21"
"178354","7","2017-05-13 21"
"178358","7","2017-04-22 08"
"178358","7","2017-04-22 08"
"178361","7","2017-05-13 22"
"178373","1","2017-03-26 22"
"178374","7","2017-03-25 15"
"178378","7","2017-05-06 19"
"178378","1","2017-05-14 21"
"178392","1","2017-04-16 12"
"178392","1","2017-04-16 13"
"178392","1","2017-04-16 16"
"178392","1","2017-04-16 22"
"178393","7","2017-03-25 07"
"178393","7","2017-03-25 10"
"178414","7","2017-03-25 11"
"178419","1","2017-03-26 23"
"178419","1","2017-04-02 12"
"178419","1","2017-04-02 12"
"178419","1","2017-04-02 12"
"178419","1","2017-04-02 12"
"178424","7","2017-04-15 17"
"178424","7","2017-05-27 07"
"178429","7","2017-04-29 12"
"178429","7","2017-05-13 19"
"178440","7","2017-05-13 16"
"178445","7","2017-03-25 20"
"178451","7","2017-04-08 13"
"178451","7","2017-04-08 13"
"178451","1","2017-04-30 14"
"178451","1","2017-04-30 14"
"178451","1","2017-05-07 19"
"178451","1","2017-05-07 19"
"178457","7","2017-04-01 10"
"178463","1","2017-05-07 12"
"178463","1","2017-05-07 12"
"178471","1","2017-05-14 10"
"178471","1","2017-05-14 10"
"178471","1","2017-05-14 10"
"178480","1","2017-03-26 07"
"178480","7","2017-05-06 22"
"178480","7","2017-05-06 23"
"178483","7","2017-03-25 14"
"178503","7","2017-03-25 10"
"178503","1","2017-05-07 14"
"178503","1","2017-05-07 15"
"178513","7","2017-04-22 18"
"178513","7","2017-05-27 10"
"178522","7","2017-04-08 12"
"178522","7","2017-04-08 12"
"178522","7","2017-04-29 20"
"178523","7","2017-03-25 07"
"178526","7","2017-03-25 08"
"178526","7","2017-04-08 22"
"178526","1","2017-05-07 09"
"178531","7","2017-04-01 16"
"178531","7","2017-04-01 18"
"178531","7","2017-04-01 18"
"178531","7","2017-04-01 18"
"178531","1","2017-05-21 10"
"178531","1","2017-05-21 21"
"178531","1","2017-05-21 21"
"178533","7","2017-03-25 21"
"178533","7","2017-03-25 21"
"178533","1","2017-03-26 10"
"178533","1","2017-03-26 10"
"178538","1","2017-05-21 08"
"178542","7","2017-04-01 15"
"178545","7","2017-05-13 18"
"178553","1","2017-03-26 17"
"178553","1","2017-03-26 17"
"178553","7","2017-04-01 22"
"178560","7","2017-04-29 11"
"178560","7","2017-04-29 11"
"178561","1","2017-04-16 22"
"178564","1","2017-04-02 17"
"178574","1","2017-03-26 19"
"178574","7","2017-04-22 22"
"178574","1","2017-05-07 09"
"178576","7","2017-05-06 15"
"178590","7","2017-04-01 20"
"178590","7","2017-05-06 14"
"178605","7","2017-03-25 17"
"178605","7","2017-03-25 17"
"178626","7","2017-04-01 16"
"178644","1","2017-03-26 14"
"178647","7","2017-04-15 20"
"178647","7","2017-04-15 20"
"178647","1","2017-05-07 09"
"178647","7","2017-05-20 13"
"178651","1","2017-05-14 10"
"178678","7","2017-03-25 09"
"178707","1","2017-04-09 15"
"178718","1","2017-04-02 23"
"178739","7","2017-03-25 10"
"178750","7","2017-04-01 18"
"178750","1","2017-04-30 21"
"178757","1","2017-04-23 15"
"178761","1","2017-04-02 10"
"178761","1","2017-04-02 10"
"178778","1","2017-03-26 12"
"178784","7","2017-05-20 11"
"178790","7","2017-04-22 06"
"178790","7","2017-05-20 14"
"178799","7","2017-04-01 18"
"178799","1","2017-04-09 17"
"178804","1","2017-05-07 11"
"178804","1","2017-05-07 11"
"178804","1","2017-05-07 11"
"178804","1","2017-05-07 11"
"178815","7","2017-05-20 18"
"178815","7","2017-05-20 18"
"178822","1","2017-04-02 10"
"178824","1","2017-03-26 22"
"178824","1","2017-03-26 22"
"178824","1","2017-03-26 22"
"178824","7","2017-04-15 17"
"178824","7","2017-04-15 17"
"178824","7","2017-04-15 17"
"178824","1","2017-05-07 10"
"178824","1","2017-05-07 10"
"178857","7","2017-03-25 15"
"178867","7","2017-04-01 10"
"178869","7","2017-04-08 10"
"178875","7","2017-04-08 20"
"178875","7","2017-04-15 22"
"178881","1","2017-04-16 13"
"178881","7","2017-04-22 20"
"178898","7","2017-04-15 15"
"178909","7","2017-03-25 09"
"178913","7","2017-03-25 08"
"178922","7","2017-04-01 10"
"178922","7","2017-04-01 11"
"178927","7","2017-03-25 08"
"178927","7","2017-05-20 09"
"178927","1","2017-05-21 10"
"178943","1","2017-04-16 23"
"178955","7","2017-03-25 08"
"178955","7","2017-04-01 17"
"178957","7","2017-03-25 12"
"178957","7","2017-03-25 17"
"178957","7","2017-04-01 19"
"178957","1","2017-04-02 14"
"178957","7","2017-04-08 19"
"178957","1","2017-04-09 18"
"178957","1","2017-04-09 18"
"178957","1","2017-04-16 21"
"178957","7","2017-04-22 19"
"178957","1","2017-04-23 09"
"178957","1","2017-04-23 10"
"178957","7","2017-04-29 20"
"178957","1","2017-04-30 10"
"178957","7","2017-05-13 12"
"178957","7","2017-05-13 12"
"178957","1","2017-05-14 10"
"178957","1","2017-05-14 10"
"178957","1","2017-05-14 20"
"178957","1","2017-05-21 19"
"178957","1","2017-05-21 20"
"178982","7","2017-03-25 19"
"178982","7","2017-03-25 19"
"178982","7","2017-04-01 11"
"178982","7","2017-04-29 12"
"178982","7","2017-04-29 12"
"178982","7","2017-04-29 12"
"178983","1","2017-03-26 09"
"178983","1","2017-03-26 12"
"178988","7","2017-03-25 10"
"178988","7","2017-03-25 12"
"178988","7","2017-04-08 23"
"178988","7","2017-04-08 23"
"178990","7","2017-04-01 21"
"179011","7","2017-03-25 18"
"179014","1","2017-04-09 20"
"179022","1","2017-03-26 13"
"179030","7","2017-03-25 12"
"179030","7","2017-03-25 22"
"179030","7","2017-03-25 22"
"179030","1","2017-04-02 21"
"179087","7","2017-04-15 09"
"179087","7","2017-04-15 09"
"179098","7","2017-04-08 16"
"179104","7","2017-03-25 18"
"179123","1","2017-03-26 07"
"179127","7","2017-05-06 13"
"179128","7","2017-04-08 15"
"179128","7","2017-04-22 08"
"179128","1","2017-04-23 17"
"179128","7","2017-04-29 17"
"179128","7","2017-05-06 11"
"179128","1","2017-05-07 10"
"179144","1","2017-03-26 14"
"179144","7","2017-05-20 11"
"179146","1","2017-03-26 14"
"179146","7","2017-04-08 16"
"179148","7","2017-03-25 10"
"179151","7","2017-04-01 14"
"179151","7","2017-04-01 14"
"179152","1","2017-03-26 07"
"179152","1","2017-03-26 14"
"179152","1","2017-03-26 15"
"179152","7","2017-04-01 15"
"179152","7","2017-04-01 20"
"179152","7","2017-04-08 09"
"179152","7","2017-04-08 18"
"179152","7","2017-04-08 20"
"179152","7","2017-04-08 20"
"179152","7","2017-04-15 07"
"179152","7","2017-04-15 21"
"179152","7","2017-04-22 17"
"179152","7","2017-04-22 17"
"179152","1","2017-04-23 13"
"179152","7","2017-04-29 07"
"179152","7","2017-04-29 07"
"179152","7","2017-05-13 17"
"179152","7","2017-05-13 17"
"179152","1","2017-05-14 11"
"179152","7","2017-05-20 10"
"179152","7","2017-05-20 13"
"179152","7","2017-05-20 13"
"179152","7","2017-05-20 20"
"179152","7","2017-05-20 20"
"179152","1","2017-05-21 10"
"179152","1","2017-05-21 10"
"179152","1","2017-05-21 10"
"179152","1","2017-05-21 13"
"179159","7","2017-03-25 16"
"179159","7","2017-03-25 16"
"179161","1","2017-05-07 10"
"179178","1","2017-05-07 10"
"179189","1","2017-03-26 17"
"179210","1","2017-05-14 18"
"179216","1","2017-04-02 12"
"179225","7","2017-04-01 01"
"179226","7","2017-04-01 19"
"179226","7","2017-04-08 19"
"179229","1","2017-04-16 19"
"179229","1","2017-04-16 19"
"179229","1","2017-04-16 19"
"179229","1","2017-04-30 23"
"179229","1","2017-04-30 23"
"179238","7","2017-03-25 10"
"179238","7","2017-04-08 20"
"179238","1","2017-04-09 13"
"179252","7","2017-04-01 10"
"179252","7","2017-04-01 10"
"179252","7","2017-04-01 10"
"179252","7","2017-04-01 13"
"179252","1","2017-05-21 10"
"179254","7","2017-04-01 14"
"179254","7","2017-04-01 14"
"179254","7","2017-04-08 15"
"179254","1","2017-04-30 16"
"179257","1","2017-04-09 18"
"179257","7","2017-04-15 16"
"179261","1","2017-05-07 14"
"179261","1","2017-05-07 14"
"179263","1","2017-04-23 08"
"179263","1","2017-05-07 19"
"179266","7","2017-04-01 20"
"179268","7","2017-05-13 20"
"179268","7","2017-05-13 20"
"179269","7","2017-04-08 19"
"179273","1","2017-03-26 15"
"179279","7","2017-04-01 15"
"179279","7","2017-04-01 15"
"179279","1","2017-04-09 20"
"179285","1","2017-03-26 03"
"179285","1","2017-03-26 21"
"179285","7","2017-04-01 21"
"179288","7","2017-04-01 19"
"179288","7","2017-04-01 19"
"179296","7","2017-04-08 20"
"179301","7","2017-03-25 17"
"179301","1","2017-04-02 21"
"179301","1","2017-04-09 19"
"179307","7","2017-03-25 13"
"179307","7","2017-05-13 09"
"179314","7","2017-04-01 15"
"179319","7","2017-05-27 10"
"179323","7","2017-04-01 07"
"179323","7","2017-04-01 10"
"179323","7","2017-05-06 08"
"179323","7","2017-05-06 23"
"179326","7","2017-03-25 23"
"179326","7","2017-04-01 20"
"179326","7","2017-04-01 20"
"179328","7","2017-03-25 19"
"179329","1","2017-05-21 10"
"179330","7","2017-04-08 09"
"179330","7","2017-04-08 09"
"179330","7","2017-04-08 09"
"179337","7","2017-05-06 22"
"179337","7","2017-05-06 22"
"179362","7","2017-04-15 18"
"179363","7","2017-04-01 19"
"179363","1","2017-04-09 20"
"179363","1","2017-04-09 20"
"179363","1","2017-04-09 21"
"179363","1","2017-04-09 21"
"179374","1","2017-05-07 14"
"179378","7","2017-03-25 11"
"179385","7","2017-04-01 22"
"179385","7","2017-04-15 21"
"179390","7","2017-03-25 07"
"179390","7","2017-03-25 07"
"179390","7","2017-03-25 07"
"179390","7","2017-03-25 10"
"179390","7","2017-05-13 10"
"179393","1","2017-03-26 15"
"179395","7","2017-04-22 22"
"179405","1","2017-03-26 19"
"179407","7","2017-03-25 10"
"179407","7","2017-03-25 10"
"179411","7","2017-04-15 06"
"179414","1","2017-03-26 08"
"179425","7","2017-04-01 16"
"179425","7","2017-04-01 18"
"179425","7","2017-04-29 16"
"179425","7","2017-04-29 16"
"179425","7","2017-04-29 16"
"179425","7","2017-04-29 16"
"179435","7","2017-04-01 19"
"179450","7","2017-04-08 15"
"179450","7","2017-04-22 08"
"179450","7","2017-04-22 08"
"179450","7","2017-04-22 08"
"179457","1","2017-03-26 13"
"179465","7","2017-03-25 18"
"179465","1","2017-03-26 13"
"179466","1","2017-05-21 21"
"179469","1","2017-03-26 15"
"179484","7","2017-04-15 20"
"179484","7","2017-04-15 20"
"179484","7","2017-04-29 20"
"179495","7","2017-04-15 16"
"179505","1","2017-04-02 06"
"179506","7","2017-04-01 15"
"179506","7","2017-04-08 17"
"179506","7","2017-04-08 17"
"179506","7","2017-04-08 17"
"179506","1","2017-05-21 13"
"179513","7","2017-05-06 23"
"179513","1","2017-05-14 17"
"179513","1","2017-05-14 17"
"179513","1","2017-05-21 10"
"179531","1","2017-04-02 11"
"179539","1","2017-04-30 21"
"179539","1","2017-04-30 21"
"179539","1","2017-04-30 21"
"179539","1","2017-04-30 21"
"179539","1","2017-04-30 21"
"179544","1","2017-05-21 20"
"179560","7","2017-05-13 13"
"179560","7","2017-05-13 13"
"179560","7","2017-05-20 13"
"179560","1","2017-05-21 11"
"179570","1","2017-05-21 23"
"179577","7","2017-04-08 13"
"179583","7","2017-03-25 10"
"179583","7","2017-03-25 10"
"179583","7","2017-03-25 10"
"179583","7","2017-03-25 10"
"179583","7","2017-04-01 10"
"179583","1","2017-05-21 10"
"179583","1","2017-05-21 10"
"179593","7","2017-05-06 21"
"179593","7","2017-05-06 21"
"179600","7","2017-05-27 15"
"179602","1","2017-05-21 12"
"179622","1","2017-03-26 15"
"179622","1","2017-04-09 12"
"179626","1","2017-05-14 20"
"179626","1","2017-05-14 23"
"179626","1","2017-05-14 23"
"179626","1","2017-05-14 23"
"179626","7","2017-05-20 21"
"179626","7","2017-05-27 12"
"179629","7","2017-04-08 19"
"179629","7","2017-04-08 19"
"179629","1","2017-04-09 18"
"179630","7","2017-03-25 15"
"179634","7","2017-03-25 08"
"179635","7","2017-04-08 10"
"179635","7","2017-05-06 08"
"179637","7","2017-03-25 08"
"179637","1","2017-05-14 20"
"179637","1","2017-05-14 20"
"179643","1","2017-05-07 08"
"179646","1","2017-05-07 09"
"179648","7","2017-05-27 00"
"179648","7","2017-05-27 00"
"179648","7","2017-05-27 00"
"179648","7","2017-05-27 00"
"179648","7","2017-05-27 09"
"179648","7","2017-05-27 14"
"179651","1","2017-05-07 22"
"179651","1","2017-05-07 22"
"179656","1","2017-04-23 15"
"179662","1","2017-05-07 21"
"179667","1","2017-04-02 20"
"179671","1","2017-03-26 20"
"179671","7","2017-05-20 12"
"179684","7","2017-04-08 15"
"179690","1","2017-04-09 11"
"179690","7","2017-04-22 21"
"179690","1","2017-05-07 17"
"179690","1","2017-05-14 19"
"179690","7","2017-05-20 19"
"179696","7","2017-04-15 23"
"179700","7","2017-04-01 19"
"179700","1","2017-05-07 08"
"179700","1","2017-05-07 18"
"179704","1","2017-03-26 10"
"179711","7","2017-03-25 08"
"179711","7","2017-03-25 09"
"179711","1","2017-03-26 13"
"179711","7","2017-04-01 11"
"179711","7","2017-04-22 12"
"179711","7","2017-04-22 13"
"179711","7","2017-05-06 14"
"179711","7","2017-05-06 14"
"179711","1","2017-05-07 08"
"179711","1","2017-05-07 08"
"179711","1","2017-05-14 10"
"179712","7","2017-05-06 09"
"179722","1","2017-04-30 14"
"179722","1","2017-05-07 08"
"179722","7","2017-05-13 10"
"179722","7","2017-05-27 15"
"179725","7","2017-03-25 09"
"179725","7","2017-03-25 09"
"179726","7","2017-03-25 10"
"179726","7","2017-03-25 10"
"179726","7","2017-03-25 10"
"179726","7","2017-03-25 10"
"179740","1","2017-03-26 09"
"179748","7","2017-04-15 16"
"179752","7","2017-03-25 20"
"179752","7","2017-04-01 02"
"179765","7","2017-03-25 15"
"179765","7","2017-04-01 20"
"179765","7","2017-04-01 20"
"179765","7","2017-04-01 20"
"179765","1","2017-05-07 20"
"179765","1","2017-05-07 20"
"179765","1","2017-05-07 20"
"179765","7","2017-05-13 10"
"179765","7","2017-05-13 10"
"179765","7","2017-05-13 10"
"179765","1","2017-05-21 10"
"179769","7","2017-05-13 10"
"179782","7","2017-04-29 14"
"179783","1","2017-03-26 00"
"179783","1","2017-03-26 00"
"179783","1","2017-03-26 00"
"179795","7","2017-03-25 12"
"179795","7","2017-04-01 14"
"179795","1","2017-04-02 09"
"179795","1","2017-04-02 09"
"179798","7","2017-04-29 12"
"179798","7","2017-04-29 12"
"179816","7","2017-05-13 10"
"179821","7","2017-04-01 13"
"179833","1","2017-04-02 16"
"179833","7","2017-04-08 13"
"179836","1","2017-03-26 13"
"179836","1","2017-04-02 11"
"179838","7","2017-03-25 12"
"179838","1","2017-04-16 23"
"179838","1","2017-04-23 22"
"179838","1","2017-05-07 11"
"179838","7","2017-05-13 10"
"179838","1","2017-05-21 15"
"179848","7","2017-03-25 07"
"179874","1","2017-05-07 11"
"179874","1","2017-05-07 11"
"179874","1","2017-05-07 11"
"179874","1","2017-05-07 11"
"179874","1","2017-05-21 11"
"179903","1","2017-03-26 17"
"179903","1","2017-04-09 19"
"179903","7","2017-05-13 09"
"179903","1","2017-05-21 19"
"179903","1","2017-05-21 19"
"179904","1","2017-04-09 18"
"179904","1","2017-04-09 18"
"179904","7","2017-05-27 15"
"179910","1","2017-04-09 10"
"179914","1","2017-03-26 13"
"179914","7","2017-04-08 10"
"179914","1","2017-04-09 16"
"179914","1","2017-05-07 10"
"179916","7","2017-04-08 08"
"179919","1","2017-04-02 23"
"179935","7","2017-05-20 11"
"179935","7","2017-05-20 12"
"179936","7","2017-04-15 22"
"179936","1","2017-04-16 22"
"179936","1","2017-04-23 08"
"179936","7","2017-05-13 11"
"179936","1","2017-05-14 12"
"179936","7","2017-05-20 18"
"179936","7","2017-05-20 18"
"179936","7","2017-05-20 18"
"179936","7","2017-05-20 18"
"179936","7","2017-05-20 18"
"179936","7","2017-05-20 18"
"179936","7","2017-05-20 18"
"179936","7","2017-05-27 07"
"179936","7","2017-05-27 15"
"179938","7","2017-03-25 15"
"179940","7","2017-03-25 22"
"179945","1","2017-05-14 18"
"179946","1","2017-04-30 09"
"179946","1","2017-04-30 16"
"179948","7","2017-04-01 22"
"179952","7","2017-03-25 12"
"179957","1","2017-04-16 15"
"179958","7","2017-03-25 17"
"179961","7","2017-03-25 17"
"179968","1","2017-05-14 16"
"179968","1","2017-05-14 16"
"179982","1","2017-04-02 15"
"179982","1","2017-05-14 16"
"180002","1","2017-05-07 22"
"180007","7","2017-05-06 09"
"180007","7","2017-05-27 10"
"180012","1","2017-04-02 23"
"180013","7","2017-04-22 22"
"180051","7","2017-03-25 00"
"180051","1","2017-04-09 22"
"180075","7","2017-03-25 01"
"180075","7","2017-03-25 01"
"180075","1","2017-03-26 13"
"180075","1","2017-03-26 14"
"180075","7","2017-04-01 15"
"180075","7","2017-04-01 15"
"180075","7","2017-04-01 15"
"180075","1","2017-04-02 08"
"180075","7","2017-04-15 18"
"180075","7","2017-04-15 18"
"180075","1","2017-04-16 23"
"180075","1","2017-04-16 23"
"180075","1","2017-04-16 23"
"180075","1","2017-04-16 23"
"180075","1","2017-04-16 23"
"180075","7","2017-05-06 16"
"180075","7","2017-05-06 17"
"180075","1","2017-05-21 11"
"180094","1","2017-04-16 07"
"180112","7","2017-04-08 20"
"180112","7","2017-04-08 20"
"180112","1","2017-05-14 10"
"180139","7","2017-03-25 12"
"180139","7","2017-03-25 12"
"180139","7","2017-03-25 12"
"180139","7","2017-04-08 20"
"180147","7","2017-03-25 00"
"180148","1","2017-04-09 19"
"180148","1","2017-04-16 22"
"180148","1","2017-04-16 22"
"180148","1","2017-05-14 10"
"180148","1","2017-05-21 20"
"180148","7","2017-05-27 10"
"180156","7","2017-03-25 22"
"180156","7","2017-03-25 22"
"180156","7","2017-03-25 22"
"180156","1","2017-03-26 17"
"180156","7","2017-05-13 14"
"180156","7","2017-05-13 14"
"180156","1","2017-05-21 22"
"180156","7","2017-05-27 09"
"180180","1","2017-05-14 10"
"180180","1","2017-05-14 10"
"180181","7","2017-03-25 06"
"180181","7","2017-03-25 06"
"180181","7","2017-03-25 06"
"180181","1","2017-03-26 13"
"180181","7","2017-04-22 12"
"180195","7","2017-03-25 15"
"180195","7","2017-03-25 23"
"180195","7","2017-04-01 18"
"180243","7","2017-03-25 00"
"180243","7","2017-03-25 00"
"180243","7","2017-03-25 18"
"180245","7","2017-03-25 00"
"180245","7","2017-03-25 00"
"180274","7","2017-03-25 01"
"180279","7","2017-03-25 02"
"180279","7","2017-03-25 02"
"180289","7","2017-05-20 14"
"180290","7","2017-03-25 05"
"180290","7","2017-03-25 05"
"180290","7","2017-03-25 05"
"180295","7","2017-03-25 06"
"180298","7","2017-03-25 06"
"180298","7","2017-03-25 06"
"180312","7","2017-05-20 14"
"180326","7","2017-03-25 07"
"180326","7","2017-04-22 12"
"180326","7","2017-04-22 12"
"180326","7","2017-04-22 12"
"180327","7","2017-03-25 07"
"180328","7","2017-03-25 07"
"180328","7","2017-03-25 07"
"180328","7","2017-05-20 16"
"180328","7","2017-05-20 16"
"180331","7","2017-03-25 07"
"180331","7","2017-04-08 20"
"180331","7","2017-04-08 20"
"180331","7","2017-05-20 13"
"180339","1","2017-04-09 22"
"180347","7","2017-03-25 07"
"180351","7","2017-03-25 07"
"180351","7","2017-03-25 07"
"180351","7","2017-03-25 07"
"180351","7","2017-04-08 15"
"180351","7","2017-04-08 15"
"180351","1","2017-04-09 22"
"180351","1","2017-04-09 22"
"180352","7","2017-03-25 21"
"180352","1","2017-04-09 16"
"180352","7","2017-04-15 12"
"180352","7","2017-04-15 12"
"180355","7","2017-05-06 15"
"180355","7","2017-05-06 15"
"180355","7","2017-05-06 17"
"180355","7","2017-05-06 17"
"180355","7","2017-05-20 11"
"180379","7","2017-03-25 22"
"180382","1","2017-04-09 19"
"180389","7","2017-03-25 08"
"180403","7","2017-05-20 23"
"180403","7","2017-05-20 23"
"180403","7","2017-05-20 23"
"180403","7","2017-05-20 23"
"180403","7","2017-05-27 07"
"180403","7","2017-05-27 11"
"180403","7","2017-05-27 11"
"180403","7","2017-05-27 11"
"180406","7","2017-03-25 08"
"180406","1","2017-03-26 11"
"180410","1","2017-05-14 22"
"180410","1","2017-05-14 22"
"180416","7","2017-03-25 15"
"180416","1","2017-04-09 11"
"180416","1","2017-04-16 20"
"180416","1","2017-04-16 20"
"180416","7","2017-04-29 16"
"180416","7","2017-05-13 10"
"180416","1","2017-05-21 23"
"180416","7","2017-05-27 09"
"180416","7","2017-05-27 10"
"180417","7","2017-03-25 08"
"180417","7","2017-03-25 08"
"180425","7","2017-03-25 08"
"180425","7","2017-03-25 08"
"180425","7","2017-03-25 08"
"180425","7","2017-03-25 09"
"180425","7","2017-04-08 15"
"180425","7","2017-04-08 20"
"180425","1","2017-04-09 19"
"180425","7","2017-04-22 20"
"180425","7","2017-04-22 21"
"180425","7","2017-04-22 21"
"180425","7","2017-05-06 19"
"180425","1","2017-05-07 14"
"180425","7","2017-05-20 23"
"180428","7","2017-03-25 08"
"180428","7","2017-03-25 08"
"180428","7","2017-03-25 08"
"180431","1","2017-03-26 13"
"180449","7","2017-03-25 08"
"180464","1","2017-05-07 09"
"180464","1","2017-05-07 09"
"180468","1","2017-03-26 18"
"180468","1","2017-03-26 18"
"180474","7","2017-05-06 11"
"180474","7","2017-05-06 11"
"180481","7","2017-03-25 18"
"180483","7","2017-03-25 09"
"180483","7","2017-03-25 09"
"180483","7","2017-03-25 09"
"180483","1","2017-03-26 10"
"180483","1","2017-03-26 10"
"180483","1","2017-03-26 11"
"180486","1","2017-03-26 14"
"180488","1","2017-04-16 08"
"180488","1","2017-04-16 08"
"180488","1","2017-04-16 08"
"180488","1","2017-05-07 09"
"180490","1","2017-03-26 20"
"180495","7","2017-04-08 15"
"180507","7","2017-03-25 09"
"180507","7","2017-03-25 09"
"180507","7","2017-03-25 09"
"180507","7","2017-03-25 09"
"180507","1","2017-03-26 19"
"180510","7","2017-03-25 09"
"180510","7","2017-04-01 09"
"180510","1","2017-04-23 12"
"180510","1","2017-04-23 12"
"180510","1","2017-05-21 10"
"180521","7","2017-04-22 08"
"180521","7","2017-05-13 20"
"180524","7","2017-03-25 09"
"180531","7","2017-03-25 12"
"180533","7","2017-03-25 14"
"180533","7","2017-03-25 14"
"180533","1","2017-03-26 09"
"180542","7","2017-03-25 09"
"180547","1","2017-04-16 22"
"180547","1","2017-04-23 17"
"180547","1","2017-04-23 17"
"180547","7","2017-05-13 15"
"180547","1","2017-05-14 08"
"180547","1","2017-05-14 10"
"180547","1","2017-05-14 10"
"180556","7","2017-03-25 10"
"180556","7","2017-03-25 12"
"180557","1","2017-05-07 09"
"180566","7","2017-03-25 10"
"180575","7","2017-04-01 11"
"180587","7","2017-03-25 09"
"180587","7","2017-03-25 09"
"180587","1","2017-04-16 19"
"180590","7","2017-04-22 22"
"180590","7","2017-04-22 22"
"180590","7","2017-04-22 22"
"180590","1","2017-04-23 10"
"180590","1","2017-04-23 10"
"180590","1","2017-04-23 10"
"180590","1","2017-04-23 10"
"180590","1","2017-05-21 22"
"180590","1","2017-05-21 22"
"180590","1","2017-05-21 22"
"180590","1","2017-05-21 22"
"180593","7","2017-03-25 09"
"180594","7","2017-05-06 17"
"180596","7","2017-03-25 09"
"180596","1","2017-05-14 13"
"180600","7","2017-05-13 10"
"180602","7","2017-03-25 10"
"180602","7","2017-03-25 16"
"180602","7","2017-03-25 16"
"180602","7","2017-04-01 06"
"180602","7","2017-04-01 16"
"180602","7","2017-04-01 16"
"180602","7","2017-04-01 18"
"180602","7","2017-04-01 18"
