detail,address,uid,detail_info/navi_location/lat,detail_info/navi_location/lng,detail_info/image_num,detail_info/type,detail_info/detail_url,detail_info/tag,detail_info/price,detail_info/overall_rating,street_id,location/lat,location/lng,name,detail_info/service_rating,detail_info/environment_rating,detail_info/comment_num,detail_info/checkin_num,detail_info/hygiene_rating,detail_info/favorite_num,detail_info/facility_rating,telephone,detail_info/groupon_num
1,太平路36号,101bc61bc92a1ea3c52ba1b6,39.906557348956,116.27821685819,4,house,http://api.map.baidu.com/place/detail?uid=101bc61bc92a1ea3c52ba1b6&output=html&source=placeapi_v2,房地产;住宅区,44693.0,,101bc61bc92a1ea3c52ba1b6,39.90611,116.278592,太平路36号院,,,,,,,,,
1,北京市海淀区明日家园5号楼,5601e131d027daacabf0cdfb,39.907904905,116.28368994081,1,house,http://api.map.baidu.com/place/detail?uid=5601e131d027daacabf0cdfb&output=html&source=placeapi_v2,房地产;住宅区,,,5601e131d027daacabf0cdfb,39.90794,116.283456,明日家园-5号楼,,,,,,,,,
1,太平路5号,0015fbedc0e99a09f03cba42,39.908310090774,116.28580140792,10,house,http://api.map.baidu.com/place/detail?uid=0015fbedc0e99a09f03cba42&output=html&source=placeapi_v2,房地产;住宅区,,,0015fbedc0e99a09f03cba42,39.907676,116.286023,今日家园-1号楼,,,,,,,,,
1,海淀复兴路五棵松32号院,71160526b776bcfcab175aec,,,19,house,http://api.map.baidu.com/place/detail?uid=71160526b776bcfcab175aec&output=html&source=placeapi_v2,房地产;住宅区,64986.0,,71160526b776bcfcab175aec,39.913078,116.278621,五棵松32号院,,,,,,,,,
1,北京市海淀区复兴路26号,9d5f8ae55755e990ebe582ea,39.910181351393,116.28970532239,42,house,http://api.map.baidu.com/place/detail?uid=9d5f8ae55755e990ebe582ea&output=html&source=placeapi_v2,房地产;住宅区,55476.0,4.0,9d5f8ae55755e990ebe582ea,39.909378,116.289192,复兴路26号院,,,,,,,,,
1,北京市海淀区复兴路,2938e55add485db1931fc9cb,39.913585207041,116.29205952152,8,house,http://api.map.baidu.com/place/detail?uid=2938e55add485db1931fc9cb&output=html&source=placeapi_v2,房地产;住宅区,66022.0,3.0,2938e55add485db1931fc9cb,39.911744,116.292355,复兴路24号院,,,,,,,,010-66853094,
1,太平路25号,3f826ed31d159046d0f49eb6,39.906715608605,116.29439526676,8,house,http://api.map.baidu.com/place/detail?uid=3f826ed31d159046d0f49eb6&output=html&source=placeapi_v2,房地产;住宅区,,4.0,3f826ed31d159046d0f49eb6,39.90764,116.293847,瑞兴公寓,,,,,,,,(010)68246500,
1,北京市海淀区复兴路26号院74号楼,83178ac6c8bb62771b94c60a,39.910181351393,116.28970532239,1,house,http://api.map.baidu.com/place/detail?uid=83178ac6c8bb62771b94c60a&output=html&source=placeapi_v2,房地产;住宅区,,,83178ac6c8bb62771b94c60a,39.909066,116.289227,复兴路26号院-74号楼,,,,,,,,,
1,西翠路3,23e91f25a1182c80acee7a62,39.906564026238,116.2888130517,9,house,http://api.map.baidu.com/place/detail?uid=23e91f25a1182c80acee7a62&output=html&source=placeapi_v2,房地产;住宅区,52997.0,5,23e91f25a1182c80acee7a62,39.905578,116.288628,海淀区西翠路三号院,,,,,,,,,
1,西翠路5号,e505cd5f7cc4e5d1c9fa5f86,39.906701328175,116.2873741109,1,house,http://api.map.baidu.com/place/detail?uid=e505cd5f7cc4e5d1c9fa5f86&output=html&source=placeapi_v2,房地产;住宅区,,,e505cd5f7cc4e5d1c9fa5f86,39.90695,116.288388,今日家园-8号楼,,,,,,,,,
