time,user_id,order
"2017-05-07 20","30337","2"
"2017-05-07 20","44205","2"
"2017-05-07 20","49709","2"
"2017-05-07 20","55962","2"
"2017-05-07 20","63270","2"
"2017-05-07 20","63927","2"
"2017-05-07 20","68254","2"
"2017-05-07 20","76818","2"
"2017-05-07 20","81558","2"
"2017-05-07 20","89655","2"
"2017-05-07 20","91120","2"
"2017-05-07 20","94921","2"
"2017-05-07 20","95767","2"
"2017-05-07 20","98736","2"
"2017-05-07 20","100689","2"
"2017-05-07 20","104524","2"
"2017-05-07 20","105898","2"
"2017-05-07 20","108820","2"
"2017-05-07 20","110936","2"
"2017-05-07 20","113296","2"
"2017-05-07 20","121286","2"
"2017-05-07 20","124266","2"
"2017-05-07 20","128249","2"
"2017-05-07 20","129266","2"
"2017-05-07 20","131230","2"
"2017-05-07 20","136082","2"
"2017-05-07 20","143037","2"
"2017-05-07 20","144063","2"
"2017-05-07 20","144536","2"
"2017-05-07 20","145021","2"
"2017-05-07 20","150538","2"
"2017-05-07 20","157317","2"
"2017-05-07 20","160388","2"
"2017-05-07 20","161643","2"
"2017-05-07 20","166188","2"
"2017-05-07 20","169295","2"
"2017-05-07 20","170690","2"
"2017-05-07 20","170878","2"
"2017-05-07 20","172804","2"
"2017-05-07 20","176155","2"
"2017-05-07 20","191004","2"
"2017-05-07 20","195700","2"
"2017-05-07 20","204250","2"
"2017-05-07 20","205296","2"
"2017-05-07 20","205561","2"
"2017-05-07 20","208704","2"
"2017-05-07 20","220726","2"
"2017-05-07 20","221031","2"
"2017-05-07 20","231453","2"
"2017-05-07 20","236062","2"
"2017-05-07 20","238282","2"
"2017-05-07 20","241778","2"
"2017-05-07 20","245244","2"
"2017-05-07 20","245896","2"
"2017-05-07 20","256134","2"
"2017-05-07 20","263253","2"
"2017-05-07 20","264635","2"
"2017-05-07 20","271071","2"
"2017-05-07 20","272767","2"
"2017-05-07 20","274680","2"
"2017-05-07 20","276544","2"
"2017-05-07 20","279520","2"
"2017-05-07 20","287178","2"
"2017-05-07 20","295132","2"
"2017-05-07 20","297390","2"
"2017-05-07 20","297574","2"
"2017-05-07 20","301704","2"
"2017-05-07 20","303220","2"
"2017-05-07 20","303370","2"
"2017-05-07 20","304663","2"
"2017-05-07 20","306226","2"
"2017-05-07 20","306327","2"
"2017-05-07 21","5823","2"
"2017-05-07 21","11558","2"
"2017-05-07 21","13752","2"
"2017-05-07 21","20364","2"
"2017-05-07 21","34018","2"
"2017-05-07 21","35035","2"
"2017-05-07 21","36037","2"
"2017-05-07 21","44603","2"
"2017-05-07 21","45339","2"
"2017-05-07 21","45374","2"
"2017-05-07 21","53235","2"
"2017-05-07 21","60584","2"
"2017-05-07 21","61415","2"
"2017-05-07 21","70751","2"
"2017-05-07 21","83993","2"
"2017-05-07 21","91274","2"
"2017-05-07 21","98736","2"
"2017-05-07 21","101864","2"
"2017-05-07 21","102090","2"
"2017-05-07 21","104532","2"
"2017-05-07 21","105647","2"
"2017-05-07 21","108537","2"
"2017-05-07 21","109032","2"
"2017-05-07 21","123315","2"
"2017-05-07 21","132812","2"
"2017-05-07 21","136511","2"
"2017-05-07 21","137377","2"
"2017-05-07 21","140534","2"
"2017-05-07 21","141368","2"
"2017-05-07 21","143388","2"
"2017-05-07 21","144536","2"
"2017-05-07 21","147911","2"
"2017-05-07 21","148595","2"
"2017-05-07 21","148961","2"
"2017-05-07 21","150624","2"
"2017-05-07 21","153610","2"
"2017-05-07 21","155106","2"
"2017-05-07 21","161714","2"
"2017-05-07 21","162215","2"
"2017-05-07 21","168404","2"
"2017-05-07 21","168522","2"
"2017-05-07 21","169112","2"
"2017-05-07 21","174064","2"
"2017-05-07 21","175532","2"
"2017-05-07 21","186021","2"
"2017-05-07 21","187995","2"
"2017-05-07 21","188150","2"
"2017-05-07 21","189230","2"
"2017-05-07 21","195370","2"
"2017-05-07 21","204062","2"
"2017-05-07 21","204966","2"
"2017-05-07 21","207134","2"
"2017-05-07 21","208045","2"
"2017-05-07 21","208438","2"
"2017-05-07 21","221382","2"
"2017-05-07 21","221995","2"
"2017-05-07 21","224466","2"
"2017-05-07 21","225068","2"
"2017-05-07 21","229596","2"
"2017-05-07 21","234239","2"
"2017-05-07 21","244041","2"
"2017-05-07 21","244620","2"
"2017-05-07 21","245489","2"
"2017-05-07 21","246599","2"
"2017-05-07 21","248093","2"
"2017-05-07 21","253876","2"
"2017-05-07 21","259891","2"
"2017-05-07 21","260797","2"
"2017-05-07 21","286646","2"
"2017-05-07 21","294087","2"
"2017-05-07 21","297930","2"
"2017-05-07 21","301085","2"
"2017-05-07 21","302326","2"
"2017-05-07 21","304806","2"
"2017-05-07 21","305518","2"
"2017-05-07 21","305779","2"
"2017-05-07 21","306409","2"
"2017-05-07 21","306479","2"
"2017-05-07 21","306520","2"
"2017-05-07 21","306684","2"
"2017-05-07 22","13252","2"
"2017-05-07 22","19428","2"
"2017-05-07 22","20336","2"
"2017-05-07 22","31044","2"
"2017-05-07 22","36545","2"
"2017-05-07 22","36574","2"
"2017-05-07 22","40805","2"
"2017-05-07 22","46736","2"
"2017-05-07 22","82517","2"
"2017-05-07 22","82801","2"
"2017-05-07 22","85251","2"
"2017-05-07 22","86706","2"
"2017-05-07 22","97919","2"
"2017-05-07 22","129320","2"
"2017-05-07 22","130632","2"
"2017-05-07 22","143506","2"
"2017-05-07 22","161644","2"
"2017-05-07 22","163887","2"
"2017-05-07 22","174980","2"
"2017-05-07 22","179651","2"
"2017-05-07 22","197400","2"
"2017-05-07 22","214684","2"
"2017-05-07 22","215204","2"
"2017-05-07 22","224040","2"
"2017-05-07 22","265725","2"
"2017-05-07 22","266099","2"
"2017-05-07 22","268305","2"
"2017-05-07 22","277713","2"
"2017-05-07 22","283095","2"
"2017-05-07 22","289011","2"
"2017-05-07 22","297062","2"
"2017-05-07 22","297994","2"
"2017-05-07 22","302890","2"
"2017-05-07 22","304624","2"
"2017-05-07 22","305221","2"
"2017-05-07 22","305779","2"
"2017-05-07 22","305815","2"
"2017-05-07 22","306885","2"
"2017-05-07 22","306917","2"
"2017-05-07 23","50414","2"
"2017-05-07 23","111111","2"
"2017-05-07 23","140189","2"
"2017-05-07 23","142237","2"
"2017-05-07 23","160167","2"
"2017-05-07 23","208708","2"
"2017-05-07 23","249833","2"
"2017-05-07 23","257241","2"
"2017-05-07 23","262169","2"
"2017-05-07 23","281124","2"
"2017-05-07 23","288809","2"
"2017-05-07 23","297994","2"
"2017-05-07 23","301977","2"
"2017-05-07 23","307047","2"
"2017-05-07 23","307089","2"
"2017-05-08 00","124606","2"
"2017-05-08 00","141446","2"
"2017-05-08 00","161308","2"
"2017-05-08 00","202092","2"
"2017-05-08 01","133020","2"
"2017-05-08 02","60349","2"
"2017-05-08 02","297930","2"
"2017-05-08 04","86263","2"
"2017-05-08 05","71861","2"
"2017-05-08 05","168335","2"
"2017-05-08 05","281759","2"
"2017-05-08 05","296201","2"
"2017-05-08 06","34750","2"
"2017-05-08 06","43937","2"
"2017-05-08 06","134029","2"
"2017-05-08 06","139869","2"
"2017-05-08 06","156694","2"
"2017-05-08 06","226664","2"
"2017-05-08 06","284263","2"
"2017-05-08 07","29631","2"
"2017-05-08 07","114870","2"
"2017-05-08 07","126692","2"
"2017-05-08 07","165591","2"
"2017-05-08 07","167528","2"
"2017-05-08 07","201562","2"
"2017-05-08 07","220034","2"
"2017-05-08 07","234854","2"
"2017-05-08 07","240438","2"
"2017-05-08 07","293736","2"
"2017-05-08 07","307229","2"
"2017-05-08 07","307327","2"
"2017-05-08 08","20593","2"
"2017-05-08 08","115709","2"
"2017-05-08 08","153577","2"
"2017-05-08 08","155297","2"
"2017-05-08 08","211163","2"
"2017-05-08 08","260756","2"
"2017-05-08 08","285447","2"
"2017-05-08 08","288643","2"
"2017-05-08 08","290792","2"
"2017-05-08 08","301800","2"
"2017-05-08 08","307371","2"
"2017-05-08 08","307388","2"
"2017-05-08 08","307429","2"
"2017-05-08 08","307431","2"
"2017-05-08 09","6492","2"
"2017-05-08 09","51316","2"
"2017-05-08 09","102546","2"
"2017-05-08 09","173268","2"
"2017-05-08 09","173433","2"
"2017-05-08 09","176634","2"
"2017-05-08 09","210757","2"
"2017-05-08 09","228746","2"
"2017-05-08 09","231396","2"
"2017-05-08 09","250848","2"
"2017-05-08 09","268019","2"
"2017-05-08 09","269378","2"
"2017-05-08 09","274986","2"
"2017-05-08 09","280280","2"
"2017-05-08 09","282776","2"
"2017-05-08 09","298977","2"
"2017-05-08 09","300342","2"
"2017-05-08 09","307475","2"
"2017-05-08 09","307493","2"
"2017-05-08 09","307501","2"
"2017-05-08 10","91800","2"
"2017-05-08 10","138353","2"
"2017-05-08 10","143404","2"
"2017-05-08 10","147663","2"
"2017-05-08 10","159553","2"
"2017-05-08 10","187411","2"
"2017-05-08 10","192568","2"
"2017-05-08 10","247778","2"
"2017-05-08 10","255115","2"
"2017-05-08 10","273575","2"
"2017-05-08 10","285303","2"
"2017-05-08 10","291210","2"
"2017-05-08 10","294662","2"
"2017-05-08 10","297871","2"
"2017-05-08 10","301800","2"
"2017-05-08 10","307594","2"
"2017-05-08 10","307643","2"
"2017-05-08 11","24737","2"
"2017-05-08 11","42160","2"
"2017-05-08 11","59155","2"
"2017-05-08 11","150239","2"
"2017-05-08 11","158178","2"
"2017-05-08 11","191842","2"
"2017-05-08 11","196331","2"
"2017-05-08 11","199094","2"
"2017-05-08 11","204329","2"
"2017-05-08 11","217806","2"
"2017-05-08 11","218618","2"
"2017-05-08 11","246697","2"
"2017-05-08 11","248664","2"
"2017-05-08 11","270929","2"
"2017-05-08 11","271533","2"
"2017-05-08 11","274141","2"
"2017-05-08 11","290625","2"
"2017-05-08 11","291917","2"
"2017-05-08 11","296106","2"
"2017-05-08 11","296564","2"
"2017-05-08 11","299844","2"
"2017-05-08 11","306289","2"
"2017-05-08 11","306359","2"
"2017-05-08 11","307401","2"
"2017-05-08 12","6764","2"
"2017-05-08 12","15559","2"
"2017-05-08 12","29512","2"
"2017-05-08 12","29724","2"
"2017-05-08 12","43937","2"
"2017-05-08 12","76535","2"
"2017-05-08 12","102107","2"
"2017-05-08 12","116346","2"
"2017-05-08 12","122342","2"
"2017-05-08 12","127916","2"
"2017-05-08 12","128203","2"
"2017-05-08 12","143230","2"
"2017-05-08 12","144236","2"
"2017-05-08 12","148430","2"
"2017-05-08 12","159486","2"
"2017-05-08 12","167704","2"
"2017-05-08 12","170142","2"
"2017-05-08 12","174280","2"
"2017-05-08 12","174391","2"
"2017-05-08 12","174498","2"
"2017-05-08 12","182883","2"
"2017-05-08 12","183467","2"
"2017-05-08 12","230420","2"
"2017-05-08 12","234971","2"
"2017-05-08 12","236094","2"
"2017-05-08 12","242127","2"
"2017-05-08 12","244272","2"
"2017-05-08 12","251629","2"
"2017-05-08 12","257471","2"
"2017-05-08 12","258882","2"
"2017-05-08 12","266109","2"
"2017-05-08 12","270237","2"
"2017-05-08 12","273848","2"
"2017-05-08 12","281382","2"
"2017-05-08 12","286474","2"
"2017-05-08 12","290998","2"
"2017-05-08 12","291212","2"
"2017-05-08 12","294662","2"
"2017-05-08 12","297899","2"
"2017-05-08 12","303309","2"
"2017-05-08 12","304449","2"
"2017-05-08 12","305790","2"
"2017-05-08 12","307920","2"
"2017-05-08 12","307935","2"
"2017-05-08 12","308092","2"
"2017-05-08 13","9813","2"
"2017-05-08 13","20442","2"
"2017-05-08 13","24962","2"
"2017-05-08 13","44514","2"
"2017-05-08 13","63387","2"
"2017-05-08 13","63561","2"
"2017-05-08 13","71142","2"
"2017-05-08 13","78033","2"
"2017-05-08 13","88557","2"
"2017-05-08 13","115418","2"
"2017-05-08 13","129820","2"
"2017-05-08 13","142035","2"
"2017-05-08 13","142295","2"
"2017-05-08 13","163251","2"
"2017-05-08 13","163692","2"
"2017-05-08 13","178957","2"
"2017-05-08 13","194679","2"
"2017-05-08 13","198102","2"
"2017-05-08 13","200389","2"
"2017-05-08 13","206911","2"
"2017-05-08 13","208438","2"
"2017-05-08 13","221548","2"
"2017-05-08 13","226045","2"
"2017-05-08 13","233519","2"
"2017-05-08 13","235926","2"
"2017-05-08 13","270083","2"
"2017-05-08 13","277542","2"
"2017-05-08 13","297497","2"
"2017-05-08 13","308258","2"
"2017-05-08 13","308336","2"
"2017-05-08 13","308368","2"
"2017-05-08 14","9177","2"
"2017-05-08 14","22337","2"
"2017-05-08 14","40391","2"
"2017-05-08 14","55141","2"
"2017-05-08 14","59515","2"
"2017-05-08 14","70814","2"
"2017-05-08 14","129113","2"
"2017-05-08 14","141220","2"
"2017-05-08 14","157626","2"
"2017-05-08 14","184215","2"
"2017-05-08 14","195350","2"
"2017-05-08 14","201257","2"
"2017-05-08 14","207945","2"
"2017-05-08 14","227327","2"
"2017-05-08 14","227404","2"
"2017-05-08 14","264526","2"
"2017-05-08 14","273894","2"
"2017-05-08 14","274348","2"
"2017-05-08 14","276967","2"
"2017-05-08 14","278916","2"
"2017-05-08 14","287178","2"
"2017-05-08 14","298858","2"
"2017-05-08 14","300664","2"
"2017-05-08 14","304429","2"
"2017-05-08 14","305496","2"
"2017-05-08 14","307258","2"
"2017-05-08 14","308040","2"
"2017-05-08 14","308447","2"
"2017-05-08 14","308452","2"
"2017-05-08 14","308455","2"
"2017-05-08 14","308483","2"
"2017-05-08 14","308498","2"
"2017-05-08 14","308510","2"
"2017-05-08 14","308524","2"
"2017-05-08 15","14409","2"
"2017-05-08 15","27963","2"
"2017-05-08 15","32345","2"
"2017-05-08 15","81236","2"
"2017-05-08 15","86354","2"
"2017-05-08 15","115577","2"
"2017-05-08 15","158654","2"
"2017-05-08 15","163037","2"
"2017-05-08 15","182596","2"
"2017-05-08 15","192161","2"
"2017-05-08 15","195569","2"
"2017-05-08 15","220504","2"
"2017-05-08 15","234274","2"
"2017-05-08 15","241241","2"
"2017-05-08 15","263820","2"
"2017-05-08 15","273902","2"
"2017-05-08 15","294366","2"
"2017-05-08 15","306496","2"
"2017-05-08 15","307649","2"
"2017-05-08 15","308175","2"
"2017-05-08 15","308443","2"
"2017-05-08 15","308612","2"
"2017-05-08 15","308711","2"
"2017-05-08 16","8292","2"
"2017-05-08 16","20328","2"
"2017-05-08 16","36215","2"
"2017-05-08 16","44603","2"
"2017-05-08 16","75560","2"
"2017-05-08 16","78673","2"
"2017-05-08 16","81496","2"
"2017-05-08 16","85825","2"
"2017-05-08 16","97126","2"
"2017-05-08 16","106440","2"
"2017-05-08 16","106622","2"
"2017-05-08 16","120763","2"
"2017-05-08 16","136479","2"
"2017-05-08 16","175792","2"
"2017-05-08 16","207489","2"
"2017-05-08 16","223375","2"
"2017-05-08 16","234706","2"
"2017-05-08 16","266113","2"
"2017-05-08 16","299878","2"
"2017-05-08 16","307408","2"
"2017-05-08 16","308797","2"
"2017-05-08 16","308838","2"
"2017-05-08 16","308873","2"
"2017-05-08 17","33268","2"
"2017-05-08 17","37570","2"
"2017-05-08 17","52182","2"
"2017-05-08 17","68060","2"
"2017-05-08 17","88407","2"
"2017-05-08 17","108839","2"
"2017-05-08 17","178957","2"
"2017-05-08 17","196670","2"
"2017-05-08 17","216667","2"
"2017-05-08 17","217405","2"
"2017-05-08 17","235627","2"
"2017-05-08 17","287207","2"
"2017-05-08 17","296106","2"
"2017-05-08 17","302439","2"
"2017-05-08 17","306323","2"
"2017-05-08 18","434","2"
"2017-05-08 18","21632","2"
"2017-05-08 18","28948","2"
"2017-05-08 18","36027","2"
"2017-05-08 18","46828","2"
"2017-05-08 18","47057","2"
"2017-05-08 18","47668","2"
"2017-05-08 18","54958","2"
"2017-05-08 18","78581","2"
"2017-05-08 18","86680","2"
"2017-05-08 18","102800","2"
"2017-05-08 18","108839","2"
"2017-05-08 18","108938","2"
"2017-05-08 18","116373","2"
"2017-05-08 18","117947","2"
"2017-05-08 18","128743","2"
"2017-05-08 18","131234","2"
"2017-05-08 18","136224","2"
"2017-05-08 18","137911","2"
"2017-05-08 18","141166","2"
"2017-05-08 18","150883","2"
"2017-05-08 18","156699","2"
"2017-05-08 18","160553","2"
"2017-05-08 18","160848","2"
"2017-05-08 18","163578","2"
"2017-05-08 18","167470","2"
"2017-05-08 18","170878","2"
"2017-05-08 18","171213","2"
"2017-05-08 18","172282","2"
"2017-05-08 18","173459","2"
"2017-05-08 18","177879","2"
"2017-05-08 18","179637","2"
"2017-05-08 18","185412","2"
"2017-05-08 18","188621","2"
"2017-05-08 18","194001","2"
"2017-05-08 18","194835","2"
"2017-05-08 18","215960","2"
"2017-05-08 18","231744","2"
"2017-05-08 18","244520","2"
"2017-05-08 18","246586","2"
"2017-05-08 18","250431","2"
"2017-05-08 18","250809","2"
"2017-05-08 18","252589","2"
"2017-05-08 18","256146","2"
"2017-05-08 18","270083","2"
"2017-05-08 18","275122","2"
"2017-05-08 18","281417","2"
"2017-05-14 14","94219","2"
"2017-05-14 14","103009","2"
"2017-05-14 14","125262","2"
"2017-05-14 14","126268","2"
"2017-05-14 14","133862","2"
"2017-05-14 14","143388","2"
"2017-05-14 14","146879","2"
"2017-05-14 14","149208","2"
"2017-05-14 14","154114","2"
"2017-05-14 14","211652","2"
"2017-05-14 14","218191","2"
"2017-05-14 14","219465","2"
"2017-05-14 14","227110","2"
"2017-05-14 14","243837","2"
"2017-05-14 14","254726","2"
"2017-05-14 14","260756","2"
"2017-05-14 14","276426","2"
"2017-05-14 14","278293","2"
"2017-05-14 14","297753","2"
"2017-05-14 14","298185","2"
"2017-05-14 14","303527","2"
"2017-05-14 14","305674","2"
"2017-05-14 14","319879","2"
"2017-05-14 14","323528","2"
"2017-05-14 14","328638","2"
"2017-05-14 14","328861","2"
"2017-05-14 15","11235","2"
"2017-05-14 15","26564","2"
"2017-05-14 15","27731","2"
"2017-05-14 15","27831","2"
"2017-05-14 15","27997","2"
"2017-05-14 15","28286","2"
"2017-05-14 15","42418","2"
"2017-05-14 15","46085","2"
"2017-05-14 15","52076","2"
"2017-05-14 15","54209","2"
"2017-05-14 15","56829","2"
"2017-05-14 15","57153","2"
"2017-05-14 15","64118","2"
"2017-05-14 15","72191","2"
"2017-05-14 15","76869","2"
"2017-05-14 15","85995","2"
"2017-05-14 15","127753","2"
"2017-05-14 15","140641","2"
"2017-05-14 15","144502","2"
"2017-05-14 15","147663","2"
"2017-05-14 15","161071","2"
"2017-05-14 15","163099","2"
"2017-05-14 15","163915","2"
"2017-05-14 15","171753","2"
"2017-05-14 15","173601","2"
"2017-05-14 15","181147","2"
"2017-05-14 15","186218","2"
"2017-05-14 15","205805","2"
"2017-05-14 15","206941","2"
"2017-05-14 15","208971","2"
"2017-05-14 15","209952","2"
"2017-05-14 15","218191","2"
"2017-05-14 15","221995","2"
"2017-05-14 15","250825","2"
"2017-05-14 15","258293","2"
"2017-05-14 15","260500","2"
"2017-05-14 15","263290","2"
"2017-05-14 15","283480","2"
"2017-05-14 15","286856","2"
"2017-05-14 15","296286","2"
"2017-05-14 15","302276","2"
"2017-05-14 15","303527","2"
"2017-05-14 15","304923","2"
"2017-05-14 15","306329","2"
"2017-05-14 15","316201","2"
"2017-05-14 15","319262","2"
"2017-05-14 15","322383","2"
"2017-05-14 15","322814","2"
"2017-05-14 15","328961","2"
"2017-05-14 16","6279","2"
"2017-05-14 16","7728","2"
"2017-05-14 16","9160","2"
"2017-05-14 16","9667","2"
"2017-05-14 16","15611","2"
"2017-05-14 16","20442","2"
"2017-05-14 16","21019","2"
"2017-05-14 16","28327","2"
"2017-05-14 16","29408","2"
"2017-05-14 16","34904","2"
"2017-05-14 16","46493","2"
"2017-05-14 16","52171","2"
"2017-05-14 16","66735","2"
"2017-05-14 16","67368","2"
"2017-05-14 16","82417","2"
"2017-05-14 16","93645","2"
"2017-05-14 16","96829","2"
"2017-05-14 16","103307","2"
"2017-05-14 16","112471","2"
"2017-05-14 16","116844","2"
"2017-05-14 16","121938","2"
"2017-05-14 16","124009","2"
"2017-05-14 16","124998","2"
"2017-05-14 16","134938","2"
"2017-05-14 16","135066","2"
"2017-05-14 16","145021","2"
"2017-05-14 16","145112","2"
"2017-05-14 16","146811","2"
"2017-05-14 16","154698","2"
"2017-05-14 16","155872","2"
"2017-05-14 16","161268","2"
"2017-05-14 16","164893","2"
"2017-05-14 16","167956","2"
"2017-05-14 16","171998","2"
"2017-05-14 16","173882","2"
"2017-05-14 16","179968","2"
"2017-05-14 16","181964","2"
"2017-05-14 16","192122","2"
"2017-05-14 16","207113","2"
"2017-05-14 16","212386","2"
"2017-05-14 16","221957","2"
"2017-05-14 16","225697","2"
"2017-05-14 16","227913","2"
"2017-05-14 16","230161","2"
"2017-05-14 16","235266","2"
"2017-05-14 16","240930","2"
"2017-05-14 16","254658","2"
"2017-05-14 16","266817","2"
"2017-05-14 16","271793","2"
"2017-05-14 16","279023","2"
"2017-05-14 16","283391","2"
"2017-05-14 16","291310","2"
"2017-05-14 16","292227","2"
"2017-05-14 16","302811","2"
"2017-05-14 16","306076","2"
"2017-05-14 16","315582","2"
"2017-05-14 16","316054","2"
"2017-05-14 16","321075","2"
"2017-05-14 16","325037","2"
"2017-05-14 16","328559","2"
"2017-05-14 17","83","2"
"2017-05-14 17","13228","2"
"2017-05-14 17","19464","2"
"2017-05-14 17","19893","2"
"2017-05-14 17","30427","2"
"2017-05-14 17","36268","2"
"2017-05-14 17","36326","2"
"2017-05-14 17","64406","2"
"2017-05-14 17","80253","2"
"2017-05-14 17","109727","2"
"2017-05-14 17","124343","2"
"2017-05-14 17","127879","2"
"2017-05-14 17","138167","2"
"2017-05-14 17","150226","2"
"2017-05-14 17","179513","2"
"2017-05-14 17","181185","2"
"2017-05-14 17","183260","2"
"2017-05-14 17","201923","2"
"2017-05-14 17","216270","2"
"2017-05-14 17","223351","2"
"2017-05-14 17","238607","2"
"2017-05-14 17","240757","2"
"2017-05-14 17","249607","2"
"2017-05-14 17","252291","2"
"2017-05-14 17","252384","2"
"2017-05-14 17","263425","2"
"2017-05-14 17","295980","2"
"2017-05-14 17","300275","2"
"2017-05-14 17","307463","2"
"2017-05-14 17","307534","2"
"2017-05-14 17","329102","2"
"2017-05-14 18","284","2"
"2017-05-14 18","4275","2"
"2017-05-14 18","6469","2"
"2017-05-14 18","34168","2"
"2017-05-14 18","47480","2"
"2017-05-14 18","110801","2"
"2017-05-14 18","117558","2"
"2017-05-14 18","127849","2"
"2017-05-14 18","134122","2"
"2017-05-14 18","139621","2"
"2017-05-14 18","142774","2"
"2017-05-14 18","152551","2"
"2017-05-14 18","168692","2"
"2017-05-14 18","189078","2"
"2017-05-14 18","212531","2"
"2017-05-14 18","215780","2"
"2017-05-14 18","219376","2"
"2017-05-14 18","220034","2"
"2017-05-14 18","249482","2"
"2017-05-14 18","268435","2"
"2017-05-14 18","269293","2"
"2017-05-14 18","274680","2"
"2017-05-14 18","295398","2"
"2017-05-14 18","299363","2"
"2017-05-14 18","305519","2"
"2017-05-14 18","310057","2"
"2017-05-14 18","319748","2"
"2017-05-14 19","315","2"
"2017-05-14 19","9135","2"
"2017-05-14 19","34416","2"
"2017-05-14 19","43788","2"
"2017-05-14 19","57218","2"
"2017-05-14 19","62476","2"
"2017-05-14 19","96353","2"
"2017-05-14 19","98670","2"
"2017-05-14 19","109228","2"
"2017-05-14 19","111595","2"
"2017-05-14 19","112964","2"
"2017-05-14 19","117618","2"
"2017-05-14 19","121569","2"
"2017-05-14 19","126856","2"
"2017-05-14 19","133251","2"
"2017-05-14 19","136867","2"
"2017-05-14 19","139341","2"
"2017-05-14 19","145249","2"
"2017-05-14 19","172370","2"
"2017-05-14 19","173086","2"
"2017-05-14 19","175830","2"
"2017-05-14 19","176110","2"
"2017-05-14 19","179690","2"
"2017-05-14 19","196265","2"
"2017-05-14 19","198861","2"
"2017-05-14 19","207865","2"
"2017-05-14 19","211258","2"
"2017-05-14 19","218208","2"
"2017-05-14 19","224342","2"
"2017-05-14 19","229337","2"
"2017-05-14 19","232269","2"
"2017-05-14 19","236849","2"
"2017-05-14 19","238346","2"
"2017-05-14 19","250552","2"
"2017-05-14 19","257914","2"
"2017-05-14 19","258210","2"
"2017-05-14 19","271056","2"
"2017-05-14 19","271469","2"
"2017-05-14 19","275143","2"
"2017-05-14 19","282521","2"
"2017-05-14 19","290888","2"
"2017-05-14 19","296467","2"
"2017-05-14 19","299806","2"
"2017-05-14 19","302182","2"
"2017-05-14 19","303527","2"
"2017-05-14 19","313697","2"
"2017-05-14 19","316877","2"
"2017-05-14 19","318638","2"
"2017-05-14 19","319542","2"
"2017-05-14 19","321675","2"
"2017-05-14 19","328814","2"
"2017-05-14 19","328861","2"
"2017-05-14 20","284","2"
"2017-05-14 20","13252","2"
"2017-05-14 20","23502","2"
"2017-05-14 20","34089","2"
"2017-05-14 20","35987","2"
"2017-05-14 20","41697","2"
"2017-05-14 20","43164","2"
"2017-05-14 20","43605","2"
"2017-05-14 20","56589","2"
"2017-05-14 20","60141","2"
"2017-05-14 20","63405","2"
"2017-05-14 20","63427","2"
"2017-05-14 20","64809","2"
"2017-05-14 20","65419","2"
"2017-05-14 20","70593","2"
"2017-05-14 20","81486","2"
"2017-05-14 20","82568","2"
"2017-05-14 20","83572","2"
"2017-05-14 20","87472","2"
"2017-05-14 20","89625","2"
"2017-05-14 20","90498","2"
"2017-05-14 20","92104","2"
"2017-05-14 20","100368","2"
"2017-05-14 20","111756","2"
"2017-05-14 20","112939","2"
"2017-05-14 20","121878","2"
"2017-05-14 20","125234","2"
"2017-05-14 20","126004","2"
"2017-05-14 20","128879","2"
"2017-05-14 20","136091","2"
"2017-05-14 20","138308","2"
"2017-05-14 20","139642","2"
"2017-05-14 20","141095","2"
"2017-05-14 20","142035","2"
"2017-05-14 20","142916","2"
"2017-05-14 20","144536","2"
"2017-05-14 20","151059","2"
"2017-05-14 20","158810","2"
"2017-05-14 20","162627","2"
"2017-05-14 20","163140","2"
"2017-05-14 20","163280","2"
"2017-05-14 20","164684","2"
"2017-05-14 20","164714","2"
"2017-05-14 20","165574","2"
"2017-05-14 20","171547","2"
"2017-05-14 20","173086","2"
"2017-05-14 20","178957","2"
"2017-05-14 20","179637","2"
"2017-05-14 20","181067","2"
"2017-05-14 20","182606","2"
"2017-05-14 20","183120","2"
"2017-05-14 20","186606","2"
"2017-05-14 20","188150","2"
"2017-05-14 20","195070","2"
"2017-05-14 20","197050","2"
"2017-05-14 20","198861","2"
"2017-05-14 20","201809","2"
"2017-05-14 20","205217","2"
"2017-05-14 20","210008","2"
"2017-05-14 20","212372","2"
"2017-05-14 20","219354","2"
"2017-05-14 20","220070","2"
"2017-05-14 20","221220","2"
"2017-05-14 20","224012","2"
"2017-05-14 20","235747","2"
"2017-05-14 20","242429","2"
"2017-05-14 20","245881","2"
"2017-05-14 20","255167","2"
"2017-05-14 20","260621","2"
"2017-05-14 20","260771","2"
"2017-05-14 20","263161","2"
"2017-05-14 20","272038","2"
"2017-05-14 20","273871","2"
"2017-05-14 20","276223","2"
"2017-05-14 20","282833","2"
"2017-05-14 20","285865","2"
"2017-05-14 20","289597","2"
"2017-05-14 20","290625","2"
"2017-05-14 20","293657","2"
"2017-05-14 20","294293","2"
"2017-05-14 20","297809","2"
"2017-05-14 20","298869","2"
"2017-05-14 20","299206","2"
"2017-05-14 20","303145","2"
"2017-05-14 20","304344","2"
"2017-05-14 20","310003","2"
"2017-05-14 20","311048","2"
"2017-05-14 20","319714","2"
"2017-05-14 20","319861","2"
"2017-05-14 20","323831","2"
"2017-05-14 20","326911","2"
"2017-05-14 20","328622","2"
"2017-05-14 20","329523","2"
"2017-05-14 21","4956","2"
"2017-05-14 21","9667","2"
"2017-05-14 21","11003","2"
"2017-05-14 21","29429","2"
"2017-05-14 21","29664","2"
"2017-05-14 21","31988","2"
