time,user_id,order
"2017-05-09 11","156914","1"
"2017-05-16 10","178756","1"
"2017-05-07 16","135529","1"
"2017-05-08 11","139126","1"
"2017-05-15 10","133994","1"
"2017-05-11 19","62454","1"
"2017-05-04 00","137377","1"
"2017-05-14 11","259011","1"
"2017-05-10 18","25016","1"
"2017-05-13 15","257423","1"
"2017-05-12 22","37299","1"
"2017-05-16 11","43076","1"
"2017-05-07 17","265044","1"
"2017-05-08 12","83469","1"
"2017-05-12 12","22824","1"
"2017-05-15 10","153257","1"
"2017-05-06 16","259011","1"
"2017-05-11 20","283684","1"
"2017-05-04 08","156140","1"
"2017-05-14 12","285466","1"
"2017-05-05 10","14253","1"
"2017-05-13 16","171363","1"
"2017-05-12 22","250598","1"
"2017-05-16 11","259528","1"
"2017-05-02 13","255332","1"
"2017-05-08 12","185892","1"
"2017-05-12 12","161500","1"
"2017-05-15 10","170878","1"
"2017-05-06 18","19893","1"
"2017-05-11 23","4313","1"
"2017-05-04 10","10138","1"
"2017-05-14 13","198915","1"
"2017-05-05 11","181456","1"
"2017-05-03 10","198731","1"
"2017-05-09 12","271616","1"
"2017-05-12 23","255136","1"
"2017-05-02 14","153699","1"
"2017-05-07 20","36037","1"
"2017-05-08 13","43287","1"
"2017-05-12 12","254663","1"
"2017-05-15 10","188980","1"
"2016-05-31 10","5615","1"
"2017-05-06 19","111493","1"
"2017-05-14 14","293623","1"
"2017-05-05 13","26197","1"
"2017-05-10 18","153699","1"
"2017-05-09 13","187687","1"
"2017-05-13 07","70264","1"
"2017-05-16 12","213805","1"
"2017-05-02 15","109825","1"
"2017-05-08 13","283299","1"
"2017-05-12 13","43937","1"
"2017-05-15 10","219423","1"
"2017-05-01 06","120622","1"
"2017-05-06 19","292024","1"
"2017-05-05 14","27593","1"
"2017-05-10 18","189428","1"
"2017-05-13 19","70264","1"
"2017-05-03 11","57495","1"
"2017-05-09 14","148430","1"
"2017-05-13 08","305496","1"
"2017-05-16 13","81560","1"
"2017-05-02 16","19921","1"
"2017-05-07 20","160357","1"
"2017-05-08 15","131234","1"
"2017-05-12 13","190478","1"
"2017-05-12 06","4270","1"
"2017-05-05 14","189428","1"
"2017-05-13 19","175767","1"
"2017-05-03 11","172978","1"
"2017-05-04 11","294981","1"
"2017-05-09 15","136788","1"
"2017-05-16 14","187996","1"
"2017-05-02 16","129026","1"
"2017-05-07 20","229479","1"
"2017-05-08 16","303732","1"
"2017-05-12 14","289","1"
"2017-05-14 18","71753","1"
"2017-05-10 19","158275","1"
"2017-05-13 20","43287","1"
"2017-05-09 16","120308","1"
"2017-05-16 16","31831","1"
"2017-05-02 16","236062","1"
"2017-05-07 21","37447","1"
"2017-05-08 18","18679","1"
"2017-05-12 14","184529","1"
"2017-05-01 11","19894","1"
"2017-05-06 23","46833","1"
"2017-05-12 07","248455","1"
"2017-05-13 21","4880","1"
"2017-05-04 13","116087","1"
"2017-05-09 17","90739","1"
"2017-05-13 10","91368","1"
"2017-05-16 17","200754","1"
"2017-05-02 17","186272","1"
"2017-05-07 21","134977","1"
"2017-05-08 18","102741","1"
"2017-05-12 15","62150","1"
"2017-05-15 11","128759","1"
"2017-05-01 12","52118","1"
"2017-05-07 00","127540","1"
"2017-05-05 17","4270","1"
"2017-05-10 21","169207","1"
"2017-05-13 21","192784","1"
"2017-05-03 13","127849","1"
"2017-05-04 14","136788","1"
"2017-05-09 18","22760","1"
"2017-05-02 18","86463","1"
"2017-05-07 21","192393","1"
"2017-05-12 15","311429","1"
"2017-05-15 11","311429","1"
"2017-05-07 08","4340","1"
"2017-05-12 08","165754","1"
"2017-05-14 20","46325","1"
"2017-05-05 17","195732","1"
"2017-05-13 22","171791","1"
"2017-05-03 14","57249","1"
"2017-05-04 15","106140","1"
"2017-05-09 19","43517","1"
"2017-05-13 10","152050","1"
"2017-05-02 18","173868","1"
"2017-05-07 22","86586","1"
"2017-05-12 16","186336","1"
"2017-05-15 13","111979","1"
"2017-05-01 14","134977","1"
"2017-05-07 08","117557","1"
"2017-05-14 20","134977","1"
"2017-05-05 18","213559","1"
"2017-05-11 08","72998","1"
"2017-05-13 23","158388","1"
"2017-05-03 15","20516","1"
"2017-05-09 20","57355","1"
"2017-05-02 19","48464","1"
"2017-05-07 23","62219","1"
"2017-05-08 19","74363","1"
"2017-05-12 17","45335","1"
"2017-05-15 15","20492","1"
"2017-05-01 15","230141","1"
"2017-05-17 10","30628","1"
"2017-05-07 08","178001","1"
"2017-05-14 20","218497","1"
"2017-05-05 19","174628","1"
"2017-05-11 09","110588","1"
"2017-05-03 15","260117","1"
"2017-05-13 10","219877","1"
"2017-05-16 19","98736","1"
"2017-05-02 19","222896","1"
"2017-05-08 19","148961","1"
"2017-05-12 17","137381","1"
"2017-05-15 16","283684","1"
"2017-05-01 17","56716","1"
"2017-05-17 10","137373","1"
"2017-05-07 08","290664","1"
"2017-05-12 09","189196","1"
"2017-05-05 20","157961","1"
"2017-05-11 10","174391","1"
"2017-05-03 16","137751","1"
"2017-05-04 16","293623","1"
"2017-05-09 22","92104","1"
"2017-05-13 10","262932","1"
"2017-05-16 19","231760","1"
"2017-05-02 20","165263","1"
"2017-05-08 19","277571","1"
"2017-05-12 17","193268","1"
"2017-05-15 18","367","1"
"2017-05-01 18","101164","1"
"2017-05-17 10","274194","1"
"2017-05-07 09","48990","1"
"2017-05-14 21","195070","1"
"2017-05-05 21","49859","1"
"2017-05-05 21","76818","1"
"2017-05-11 11","227183","1"
"2017-05-03 16","273871","1"
"2017-05-04 17","187945","1"
"2017-05-16 20","139648","1"
"2017-05-02 21","140321","1"
"2017-05-08 20","133350","1"
"2017-05-12 18","430","1"
"2017-05-17 12","38982","1"
"2017-05-07 09","125114","1"
"2017-05-12 10","38308","1"
"2017-05-14 22","73591","1"
"2017-05-05 21","248734","1"
"2017-05-11 12","164705","1"
"2017-05-14 09","171536","1"
"2017-05-04 18","184901","1"
"2017-05-10 09","20492","1"
"2017-05-13 11","121876","1"
"2017-05-16 21","118061","1"
"2017-05-08 20","261041","1"
"2017-05-12 18","125305","1"
"2017-05-15 18","178526","1"
"2017-05-17 14","128803","1"
"2017-05-07 09","165137","1"
"2017-05-14 22","294101","1"
"2017-05-05 22","183397","1"
"2017-05-04 19","119824","1"
"2017-05-10 10","106725","1"
"2017-05-13 11","227133","1"
"2017-05-16 22","148961","1"
"2017-05-02 22","239426","1"
"2017-05-08 21","145287","1"
"2017-05-17 15","286514","1"
"2017-05-07 09","227694","1"
"2017-05-12 10","130302","1"
"2017-05-14 23","138295","1"
"2017-05-06 00","65819","1"
"2017-05-11 14","221860","1"
"2017-05-03 18","161643","1"
"2017-05-14 10","75098","1"
"2017-05-04 19","209894","1"
"2017-05-10 11","107550","1"
"2017-05-13 12","62454","1"
"2017-05-17 06","102107","1"
"2017-05-08 22","92104","1"
"2017-05-12 19","31426","1"
"2017-05-15 19","168192","1"
"2017-05-01 23","42546","1"
"2017-05-17 17","232389","1"
"2017-05-07 10","19812","1"
"2017-05-12 10","162042","1"
"2017-05-15 00","131234","1"
"2017-05-11 15","319263","1"
"2017-05-03 19","11515","1"
"2017-05-14 10","109390","1"
"2017-05-04 20","71509","1"
"2017-05-10 11","298938","1"
"2017-05-13 12","175581","1"
"2017-05-03 08","173878","1"
"2017-05-08 23","162882","1"
"2017-05-12 19","109462","1"
"2017-05-15 20","129113","1"
"2017-05-02 07","173878","1"
"2017-05-07 10","141644","1"
"2017-05-12 10","181456","1"
"2017-05-11 17","9698","1"
"2017-05-14 10","141902","1"
"2017-05-10 12","211335","1"
"2017-05-03 10","4858","1"
"2017-05-12 19","170878","1"
"2017-05-02 09","237797","1"
"2017-05-07 11","46833","1"
"2017-05-15 10","28948","1"
"2017-05-06 10","161809","1"
"2017-05-10 13","228012","1"
"2017-05-13 13","145346","1"
"2017-05-09 08","276904","1"
"2017-05-12 19","258882","1"
"2017-05-15 23","10872","1"
"2017-05-02 11","37433","1"
"2017-05-11 18","82081","1"
"2017-05-03 21","38617","1"
"2017-05-14 10","220766","1"
"2017-05-04 21","245017","1"
"2017-05-10 14","250598","1"
"2017-05-13 14","23143","1"
"2017-05-03 10","70264","1"
"2017-05-09 10","92837","1"
"2017-05-12 20","114090","1"
"2017-05-16 09","43937","1"
"2017-05-02 12","22970","1"
"2017-05-07 13","267850","1"
"2017-05-08 09","35987","1"
"2016-05-05 19","5356","1"
"2017-05-06 12","156721","1"
"2017-05-11 18","150342","1"
"2017-05-03 21","255115","1"
"2017-05-14 10","272799","1"
"2017-05-04 23","237","1"
"2017-05-10 16","140011","1"
"2017-05-03 10","107431","1"
"2017-05-09 11","60787","1"
"2017-05-16 10","89655","1"
"2017-05-02 12","133483","1"
"2017-05-07 14","305315","1"
"2017-05-08 10","172084","1"
"2017-05-12 11","122583","1"
"2017-05-06 13","270083","1"
"2017-05-11 18","218195","1"
"2017-05-03 22","198633","1"
"2017-05-14 11","115266","1"
"2017-05-05 08","100592","1"
"2017-05-10 17","162042","1"
"2017-05-13 15","127253","1"
"2017-05-09 11","165263","1"
"2017-05-12 21","172793","1"
"2017-05-16 10","196716","1"
"2017-05-02 12","195952","1"
"2017-05-07 16","162882","1"
"2017-05-08 11","141902","1"
"2017-05-12 11","230252","1"
"2017-05-15 10","135600","1"
"2017-05-06 15","120702","1"
"2017-05-11 19","145957","1"
"2017-05-04 01","77545","1"
"2017-05-14 12","21098","1"
"2017-05-10 18","30052","1"
"2017-05-03 10","153925","1"
"2017-05-09 12","23217","1"
"2017-05-16 11","82193","1"
"2017-05-02 13","101240","1"
"2017-05-07 17","281443","1"
"2017-05-08 12","97065","1"
"2017-05-12 12","31831","1"
"2016-05-20 19","10804","1"
"2017-05-06 16","296106","1"
"2017-05-11 21","45427","1"
"2017-05-04 08","194431","1"
"2017-05-14 12","311142","1"
"2017-05-05 10","48849","1"
"2017-05-13 16","222983","1"
"2017-05-03 10","175615","1"
"2017-05-16 11","282407","1"
"2017-05-08 12","198915","1"
"2017-05-12 12","172038","1"
"2017-05-15 10","171998","1"
"2016-05-25 21","7155","1"
"2017-05-06 18","71721","1"
"2017-05-12 00","20442","1"
"2017-05-04 10","23776","1"
"2017-05-14 13","224040","1"
"2017-05-10 18","136682","1"
"2017-05-03 10","200494","1"
"2017-05-09 12","275299","1"
"2017-05-12 23","310003","1"
"2017-05-02 14","159324","1"
"2017-05-07 20","42546","1"
"2017-05-15 10","190136","1"
"2017-05-06 19","121830","1"
"2017-05-12 00","219877","1"
"2017-05-04 10","288557","1"
"2017-05-14 15","15559","1"
"2017-05-05 13","46325","1"
"2017-05-10 18","156140","1"
"2017-05-13 18","127302","1"
"2017-05-09 13","196670","1"
"2017-05-13 07","148334","1"
"2017-05-16 12","221230","1"
"2017-05-02 15","137548","1"
"2017-05-07 20","120763","1"
"2017-05-08 14","6914","1"
"2017-05-15 10","220265","1"
"2017-05-01 06","212386","1"
"2017-05-05 14","31427","1"
"2017-05-10 18","193600","1"
"2017-05-09 14","167704","1"
"2017-05-13 09","31119","1"
"2017-05-16 13","110588","1"
"2017-05-02 16","24740","1"
"2017-05-07 20","162215","1"
"2017-05-08 15","262835","1"
"2017-05-01 08","208055","1"
"2017-05-06 20","273071","1"
"2017-05-05 14","209454","1"
"2017-05-03 11","186538","1"
"2017-05-04 12","11770","1"
"2017-05-09 15","163251","1"
"2017-05-13 10","9667","1"
"2017-05-02 16","137377","1"
"2017-05-07 20","239562","1"
"2017-05-08 17","25783","1"
"2017-05-12 14","12187","1"
"2017-05-15 10","276756","1"
"2017-05-06 21","208055","1"
"2017-05-12 07","120622","1"
"2017-05-14 18","110588","1"
"2017-05-05 15","60141","1"
"2017-05-10 19","172056","1"
"2017-05-13 20","71759","1"
"2017-05-03 12","57495","1"
"2017-05-04 12","211223","1"
"2017-05-09 16","139421","1"
"2017-05-02 16","257321","1"
"2017-05-07 21","52118","1"
"2017-05-08 18","21968","1"
"2017-05-06 23","75130","1"
"2017-05-14 19","49859","1"
"2017-05-05 15","294807","1"
"2017-05-04 13","129266","1"
"2017-05-09 17","121830","1"
"2017-05-13 10","93433","1"
"2017-05-16 17","219681","1"
"2017-05-02 17","209921","1"
"2017-05-08 18","104663","1"
"2017-05-12 15","96599","1"
"2017-05-15 11","134324","1"
"2017-05-01 12","89655","1"
"2017-05-12 08","85011","1"
"2017-05-14 19","248455","1"
"2017-05-05 17","33281","1"
"2017-05-10 21","281480","1"
"2017-05-13 21","236269","1"
"2017-05-03 13","148334","1"
"2017-05-09 18","44186","1"
"2017-05-13 10","130302","1"
"2017-05-02 18","93433","1"
"2017-05-07 21","200210","1"
"2017-05-12 16","6818","1"
"2017-05-15 12","20697","1"
"2017-05-01 13","136788","1"
"2017-05-07 08","9547","1"
"2017-05-10 23","169112","1"
"2017-05-13 22","187362","1"
"2017-05-03 14","70264","1"
"2017-05-16 18","170557","1"
"2017-05-08 18","278703","1"
"2017-05-12 16","212208","1"
"2017-05-15 13","139056","1"
"2017-05-01 14","149594","1"
"2017-05-07 08","122936","1"
"2017-05-12 08","315806","1"
"2017-05-05 18","227694","1"
"2017-05-11 08","109034","1"
"2017-05-03 15","29656","1"
"2017-05-04 16","55962","1"
"2017-05-09 20","86586","1"
"2017-05-13 10","179838","1"
"2017-05-16 18","295669","1"
"2017-05-02 19","74484","1"
"2017-05-07 23","139604","1"
"2017-05-08 19","76818","1"
"2017-05-12 17","53143","1"
"2017-05-15 15","103520","1"
"2017-05-01 16","25635","1"
"2017-05-17 10","36030","1"
"2017-05-12 09","85184","1"
"2017-05-14 20","232269","1"
"2017-05-05 19","193955","1"
"2017-05-11 09","161276","1"
"2017-05-03 15","280964","1"
"2017-05-04 16","195415","1"
"2017-05-09 21","99994","1"
"2017-05-13 10","221395","1"
"2017-05-02 19","264517","1"
"2017-05-08 19","155580","1"
"2017-05-12 17","142295","1"
"2017-05-15 16","319834","1"
"2017-05-01 17","67902","1"
"2017-05-17 10","160111","1"
"2017-05-07 09","316","1"
"2017-05-05 20","178957","1"
"2017-05-11 10","214732","1"
"2017-05-03 16","142982","1"
"2017-05-14 07","187910","1"
"2017-05-13 10","267913","1"
"2017-05-16 19","248736","1"
"2017-05-08 19","286522","1"
"2017-05-12 17","202322","1"
"2017-05-15 18","5356","1"
"2017-05-01 18","143813","1"
"2017-05-17 10","294494","1"
"2017-05-07 09","60158","1"
"2017-05-14 21","218715","1"
"2017-05-14 21","240697","1"
"2017-05-05 21","81580","1"
"2017-05-11 11","261592","1"
"2017-05-03 16","291955","1"
"2017-05-14 08","249878","1"
"2017-05-04 17","189428","1"
"2017-05-10 04","19575","1"
"2017-05-13 11","15434","1"
"2017-05-16 20","152625","1"
"2017-05-02 21","148392","1"
"2017-05-08 20","152235","1"
"2017-05-12 18","11853","1"
"2017-05-15 18","92860","1"
"2017-05-01 20","25635","1"
"2017-05-17 12","140321","1"
"2017-05-14 22","87634","1"
"2017-05-11 12","169892","1"
"2017-05-03 17","243015","1"
"2017-05-14 09","187362","1"
"2017-05-04 18","229345","1"
"2017-05-10 09","80253","1"
"2017-05-13 11","131401","1"
"2017-05-16 21","131234","1"
"2017-05-02 22","32251","1"
"2017-05-08 20","278360","1"
"2017-05-12 18","136788","1"
"2017-05-01 21","98736","1"
"2017-05-17 14","140340","1"
"2017-05-12 10","90003","1"
"2017-05-14 23","430","1"
"2017-05-05 22","198633","1"
"2017-05-11 13","149594","1"
"2017-05-03 18","71632","1"
"2017-05-04 19","131234","1"
"2017-05-13 11","269139","1"
"2017-05-16 22","167704","1"
"2017-05-08 21","158275","1"
"2017-05-12 18","223130","1"
"2017-05-15 18","276904","1"
"2017-05-01 21","253151","1"
"2017-05-07 09","231123","1"
"2017-05-14 23","145451","1"
"2017-05-06 00","194431","1"
"2017-05-11 14","297931","1"
"2017-05-03 18","165574","1"
"2017-05-04 19","219901","1"
"2017-05-10 11","127540","1"
"2017-05-17 06","318563","1"
"2017-05-03 07","20766","1"
"2017-05-15 19","184082","1"
"2017-05-01 23","97065","1"
"2017-05-12 10","163251","1"
"2017-05-15 01","119875","1"
"2017-05-06 08","148334","1"
"2017-05-11 16","72834","1"
"2017-05-03 19","28948","1"
"2017-05-04 20","76818","1"
"2017-05-10 12","21968","1"
"2017-05-17 09","135884","1"
"2017-05-03 08","209850","1"
"2017-05-12 19","116087","1"
"2017-05-15 20","140249","1"
"2017-05-02 08","16930","1"
"2017-05-07 10","151906","1"
"2017-05-12 10","185765","1"
"2017-05-06 09","139604","1"
"2017-05-03 19","220373","1"
"2017-05-10 12","251453","1"
"2017-05-13 13","37433","1"
"2017-05-03 10","9547","1"
"2017-05-12 19","172793","1"
"2017-05-12 10","224053","1"
"2017-05-06 10","168456","1"
"2017-05-11 18","27980","1"
"2017-05-03 20","147910","1"
"2017-05-10 13","258097","1"
"2017-05-13 13","152050","1"
"2017-05-03 10","38308","1"
"2017-05-09 09","4880","1"
"2017-05-12 19","281454","1"
"2017-05-02 11","72415","1"
"2017-05-07 12","140983","1"
"2017-05-15 10","60584","1"
"2017-05-11 18","93433","1"
"2017-05-03 21","59537","1"
"2017-05-04 21","272539","1"
"2017-05-10 14","271514","1"
"2017-05-12 20","136511","1"
"2017-05-16 09","133350","1"
"2017-05-02 12","28948","1"
"2017-05-08 09","108746","1"
"2017-05-12 11","27926","1"
"2016-05-05 21","6558","1"
"2017-05-06 12","174551","1"
"2017-05-11 18","154946","1"
"2017-05-03 21","288566","1"
"2017-05-04 23","82081","1"
"2017-05-13 14","228424","1"
"2017-05-03 10","109638","1"
"2017-05-09 11","76818","1"
"2017-05-12 21","9731","1"
"2017-05-02 12","136082","1"
"2017-05-07 15","81255","1"
"2017-05-08 10","201578","1"
"2017-05-15 10","113892","1"
"2016-05-14 14","1568","1"
"2017-05-06 13","288557","1"
"2017-05-03 22","220690","1"
"2017-05-14 11","124934","1"
"2017-05-05 08","139534","1"
"2017-05-10 17","171362","1"
"2017-05-03 10","138658","1"
"2017-05-12 21","207200","1"
"2017-05-16 10","218497","1"
"2017-05-08 11","148334","1"
"2017-05-15 10","137377","1"
"2016-05-18 12","10138","1"
"2017-05-06 15","133590","1"
"2017-05-11 19","183354","1"
"2017-05-04 01","258290","1"
"2017-05-14 12","44509","1"
"2017-05-05 09","59683","1"
"2017-05-10 18","37299","1"
"2017-05-16 11","101154","1"
"2017-05-02 13","113296","1"
"2017-05-12 12","42160","1"
"2017-05-06 17","27980","1"
"2017-05-11 21","92104","1"
"2017-05-05 10","93506","1"
"2017-05-10 18","101369","1"
"2017-05-03 10","176576","1"
"2017-05-09 12","196716","1"
"2017-05-16 11","318239","1"
"2017-05-02 13","287452","1"
"2017-05-07 19","136082","1"
"2017-05-08 12","206908","1"
"2017-05-12 12","174641","1"
"2017-05-06 18","115905","1"
"2017-05-12 00","36037","1"
"2017-05-13 17","166553","1"
"2017-05-03 10","209262","1"
"2017-05-09 12","285085","1"
"2017-05-13 00","67902","1"
"2017-05-16 12","142295","1"
"2017-05-07 20","45880","1"
"2017-05-15 10","193600","1"
"2017-05-06 19","137377","1"
"2017-05-12 00","253151","1"
"2017-05-14 15","37185","1"
"2017-05-05 13","89159","1"
"2017-05-10 18","160445","1"
"2017-05-13 18","157688","1"
"2017-05-09 13","224012","1"
"2017-05-13 07","202536","1"
"2017-05-16 12","246921","1"
"2017-05-02 15","146730","1"
"2017-05-07 20","121830","1"
"2017-05-12 13","101207","1"
"2017-05-01 07","137381","1"
"2017-05-06 20","36037","1"
"2017-05-05 14","36202","1"
"2017-05-13 19","92104","1"
"2017-05-09 14","187369","1"
"2017-05-13 09","51049","1"
"2017-05-02 16","41116","1"
"2017-05-12 13","220373","1"
"2017-05-15 10","250625","1"
"2017-05-01 08","224012","1"
"2017-05-06 20","283095","1"
"2017-05-05 14","224314","1"
"2017-05-10 18","283095","1"
"2017-05-03 11","187450","1"
"2017-05-04 12","30625","1"
"2017-05-09 15","174980","1"
"2017-05-13 10","18679","1"
"2017-05-16 15","14196","1"
"2017-05-02 16","138641","1"
"2017-05-08 17","40866","1"
"2017-05-12 14","24574","1"
"2017-05-15 10","278417","1"
"2017-05-01 10","18081","1"
"2017-05-06 21","225451","1"
"2017-05-12 07","137476","1"
"2017-05-14 18","126207","1"
"2017-05-05 15","70814","1"
"2017-05-10 19","180425","1"
"2017-05-13 20","89655","1"
"2017-05-03 12","99616","1"
"2017-05-09 16","183364","1"
"2017-05-16 16","206612","1"
"2017-05-02 16","272034","1"
"2017-05-07 21","67651","1"
"2017-05-08 18","30625","1"
"2017-05-01 11","71120","1"
"2017-05-06 23","120763","1"
"2017-05-12 07","282413","1"
"2017-05-14 19","76818","1"
"2017-05-05 15","299936","1"
"2017-05-10 20","172282","1"
"2017-05-13 21","67902","1"
"2017-05-04 13","137366","1"
"2017-05-13 10","96669","1"
"2017-05-16 17","257423","1"
"2017-05-02 17","257351","1"
"2017-05-01 12","109560","1"
"2017-05-12 08","93569","1"
"2017-05-14 19","271616","1"
"2017-05-05 17","61711","1"
"2017-05-10 22","20516","1"
"2017-05-13 21","278282","1"
"2017-05-03 13","170878","1"
"2017-05-04 14","202600","1"
"2017-05-09 18","59218","1"
"2017-05-16 18","92122","1"
"2017-05-07 21","213185","1"
"2017-05-08 18","176732","1"
"2017-05-12 16","26591","1"
"2017-05-01 13","154946","1"
"2017-05-07 08","14253","1"
"2017-05-05 17","244838","1"
"2017-05-10 23","219396","1"
"2017-05-03 14","91192","1"
"2017-05-04 15","165004","1"
"2017-05-09 19","130302","1"
"2017-05-13 10","160042","1"
"2017-05-16 18","171998","1"
"2017-05-02 18","204470","1"
"2017-05-07 22","139056","1"
"2017-05-08 18","298772","1"
"2017-05-12 16","236062","1"
"2017-05-15 13","165574","1"
"2017-05-01 14","162870","1"
"2017-05-07 08","129752","1"
"2017-05-14 20","156301","1"
"2017-05-05 18","238372","1"
"2017-05-11 08","131234","1"
"2017-05-13 23","282521","1"
"2017-05-03 15","57580","1"
"2017-05-04 16","86907","1"
"2017-05-09 20","144063","1"
"2017-05-16 18","315279","1"
"2017-05-02 19","84584","1"
"2017-05-07 23","184143","1"
"2017-05-08 19","86680","1"
"2017-05-12 17","67048","1"
"2017-05-15 15","137673","1"
"2017-05-01 16","63387","1"
"2017-05-17 10","37570","1"
"2017-05-07 08","191499","1"
"2017-05-12 09","98736","1"
"2017-05-14 20","246802","1"
"2017-05-05 19","249367","1"
"2017-05-11 09","180075","1"
"2017-05-04 16","205327","1"
"2017-05-09 21","109638","1"
"2017-05-13 10","222851","1"
"2017-05-16 19","142295","1"
"2017-05-02 19","269112","1"
"2017-05-08 19","160431","1"
"2017-05-15 17","80253","1"
"2017-05-17 10","166522","1"
"2017-05-07 09","5820","1"
"2017-05-12 09","209262","1"
"2017-05-05 20","192784","1"
"2017-05-11 10","237797","1"
"2017-05-03 16","145519","1"
"2017-05-04 17","20516","1"
"2017-05-13 10","271720","1"
"2017-05-16 19","272539","1"
"2017-05-02 20","198818","1"
"2017-05-08 19","308695","1"
"2017-05-12 17","212208","1"
"2017-05-17 10","299234","1"
"2017-05-07 09","63387","1"
"2017-05-12 10","4249","1"
"2017-05-05 21","107540","1"
"2017-05-11 11","283589","1"
"2017-05-03 17","37570","1"
"2017-05-14 09","427","1"
"2017-05-10 05","296106","1"
"2017-05-13 11","28078","1"
"2017-05-02 21","162539","1"
"2017-05-12 18","27997","1"
"2017-05-15 18","103520","1"
"2017-05-01 20","59537","1"
"2017-05-17 12","174391","1"
"2017-05-07 09","135390","1"
"2017-05-12 10","45140","1"
"2017-05-14 22","109638","1"
"2017-05-05 21","272261","1"
"2017-05-11 12","174391","1"
"2017-05-03 17","255434","1"
"2017-05-14 09","245896","1"
"2017-05-04 18","272539","1"
"2017-05-13 11","135442","1"
"2017-05-16 21","151100","1"
"2017-05-02 22","73020","1"
"2017-05-08 20","288760","1"
"2017-05-12 18","138641","1"
"2017-05-01 21","107346","1"
"2017-05-07 09","173797","1"
"2017-05-12 10","92579","1"
"2017-05-05 22","231123","1"
"2017-05-11 13","187167","1"
"2017-05-03 18","75757","1"
"2017-05-10 10","170878","1"
"2017-05-13 11","281480","1"
"2017-05-16 22","187074","1"
"2017-05-02 23","26591","1"
"2017-05-08 21","170169","1"
"2017-05-12 18","228592","1"
"2017-05-15 18","292610","1"
"2017-05-01 21","257351","1"
"2017-05-17 16","38308","1"
"2017-05-12 10","135063","1"
"2017-05-14 23","151906","1"
"2017-05-03 18","172793","1"
"2017-05-10 11","136162","1"
"2017-05-13 12","103541","1"
"2017-05-17 07","206612","1"
"2017-05-03 07","88541","1"
"2017-05-08 22","144063","1"
"2017-05-12 19","42598","1"
"2017-05-01 23","131234","1"
"2017-05-06 08","152768","1"
"2017-05-11 16","98259","1"
"2017-05-03 19","42612","1"
"2017-05-04 20","97724","1"
"2017-05-10 12","31831","1"
"2017-05-03 08","251453","1"
"2017-05-08 23","269016","1"
"2017-05-12 19","128620","1"
"2017-05-15 20","165574","1"
"2017-05-02 08","84255","1"
"2017-05-07 10","163226","1"
"2017-05-06 09","185065","1"
"2017-05-11 17","81560","1"
"2017-05-03 19","228592","1"
"2017-05-04 20","238372","1"
"2017-05-10 12","277234","1"
"2017-05-13 13","62454","1"
"2017-05-03 10","14196","1"
"2017-05-09 07","295815","1"
"2017-05-15 21","213999","1"
"2017-05-02 10","43788","1"
"2017-05-07 11","113653","1"
"2017-05-12 10","230391","1"
"2017-05-06 10","183364","1"
"2017-05-03 20","155580","1"
"2017-05-14 10","186272","1"
"2017-05-04 21","136354","1"
"2017-05-10 13","279023","1"
"2017-05-13 13","172282","1"
"2017-05-03 10","41339","1"
"2017-05-09 09","60763","1"
"2017-05-12 19","301547","1"
"2017-05-16 00","318593","1"
"2017-05-02 11","81560","1"
"2017-05-07 12","162526","1"
"2017-05-12 10","281764","1"
"2017-05-15 10","61361","1"
"2017-05-06 11","162539","1"
"2017-05-11 18","101926","1"
"2017-05-03 21","74914","1"
"2017-05-04 21","281454","1"
"2017-05-10 14","298938","1"
"2017-05-03 10","73591","1"
"2017-05-09 10","201407","1"
"2017-05-12 20","145393","1"
"2017-05-16 09","171566","1"
"2017-05-02 12","47661","1"
"2017-05-07 14","33281","1"
"2017-05-08 09","115266","1"
"2017-05-12 11","37058","1"
"2017-05-15 10","90003","1"
"2016-05-06 11","2169","1"
"2017-05-11 18","160537","1"
"2017-05-03 22","18470","1"
"2017-05-14 10","281454","1"
"2017-05-10 16","270584","1"
"2017-05-13 14","254663","1"
"2017-05-03 10","111948","1"
"2017-05-09 11","82251","1"
"2017-05-12 21","31831","1"
"2017-05-02 12","138658","1"
"2017-05-07 15","86680","1"
"2017-05-08 10","233238","1"
"2017-05-12 11","139457","1"
"2017-05-15 10","116346","1"
"2017-05-11 18","240697","1"
"2017-05-03 22","259011","1"
"2017-05-14 11","136788","1"
"2017-05-10 17","240926","1"
"2017-05-13 15","146093","1"
"2017-05-03 10","139648","1"
"2017-05-09 11","206887","1"
"2017-05-12 21","218497","1"
"2017-05-16 10","244147","1"
"2017-05-02 12","224579","1"
"2017-05-07 16","213523","1"
"2017-05-08 11","195018","1"
"2017-05-06 15","221060","1"
"2017-05-11 19","235384","1"
"2017-05-04 04","280038","1"
"2017-05-14 12","62482","1"
"2017-05-05 09","61361","1"
"2017-05-10 18","40218","1"
"2017-05-03 10","160412","1"
"2017-05-09 12","60682","1"
"2017-05-12 22","111493","1"
"2017-05-02 13","121830","1"
"2017-05-07 18","57375","1"
"2017-05-08 12","113329","1"
"2017-05-12 12","90003","1"
"2016-05-20 22","22","1"
"2017-05-06 17","91692","1"
"2017-05-05 10","134977","1"
"2017-05-10 18","107035","1"
"2017-05-13 16","296104","1"
"2017-05-03 10","182079","1"
"2017-05-12 23","43923","1"
"2017-05-16 12","14804","1"
